object_id,ra,dec,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_HST_F125W,flux_HST_F160W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,flux_Spitzer_M1_24,flux_Spitzer_M2_70,flux_DES_g,flux_DES_r,flux_DES_i,flux_DES_z,flux_DES_Y
91d28m44pt69130426s-35d18m00pt75052166s,91.47908091784922,-35.30020847823766,-999.0,-999.0,-999.0,-999.0,-999.0,5.769966595723507,4.637609347674549,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
91d28m43pt71113891s-35d17m59pt95047053s,91.47880864969667,-35.29998624181484,-999.0,-999.0,-999.0,-999.0,-999.0,6.3638627021971494,5.0671514621963425,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
91d28m43pt71105887s-35d18m00pt9504705s,91.47880862746408,-35.30026401958398,-999.0,-999.0,-999.0,-999.0,-999.0,5.588106137959816,4.227027903852041,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
91d28m32pt43779589s-35d18m06pt14972423s,91.47567716552496,-35.301708256729235,-999.0,-999.0,-999.0,-999.0,-999.0,37.431594941157975,31.19695937084429,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
91d28m04pt50211571s-35d17m59pt74662321s,91.4679172543646,-35.29992961755859,-999.0,-999.0,-999.0,-999.0,-999.0,0.01696990036208862,0.2588137302594666,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
91d28m28pt02579828s-35d18m12pt74935296s,91.47445161063362,-35.3035414869335,-999.0,-999.0,-999.0,-999.0,-999.0,6.83838928465531,4.02546571004189,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
91d28m26pt55567156s-35d18m10pt74921944s,91.47404324209928,-35.30298589428815,-999.0,-999.0,-999.0,-999.0,-999.0,11.397074540251472,9.601872527826949,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
91d28m28pt76168372s-35d18m07pt54941805s,91.47465602325526,-35.302097060569714,-999.0,-999.0,-999.0,-999.0,-999.0,77.90257793995787,62.833777552848744,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
99d19m52pt384047s-48d28m52pt49613389s,99.33121779083456,-48.48124892608089,-999.0,-999.0,-999.0,-999.0,-999.0,0.09123947674358487,0.09782245056070628,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42d00m25pt11764436s-3d32m09pt88493573s,42.006977123434105,-3.5360791488145193,3.1121678572002702,5.298467235613562,7.914542676105256,-999.0,30.134026215829643,0.7146342164885678,-0.049437578890127044,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42d01m09pt00113333s-3d31m54pt88505542s,42.01916698148192,-3.5319125153940685,4.055988391241857,10.890484558030662,18.670170138810256,-999.0,28.12096607804865,2.095312542081682,1.5902851623688117,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
73d33m13pt45421257s2d57m13pt64663919s,73.55373728126835,2.9537907331076263,-0.1652336670102413,-0.18667338108225517,-0.21693079187071776,,,0.09371275610717571,-0.07615927440763257,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
38d39m53pt86576804s-58d31m03pt44572608s,38.66496271334575,-58.51762381279874,-999.0,-0.005878765624968883,-0.0998773201501115,-999.0,-999.0,0.08058081362689166,-0.1424979760611412,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
38d39m44pt64316779s-58d31m52pt44420975s,38.66240087994077,-58.531234502708934,-999.0,3.3001421906698183,5.251025385577229,-999.0,-999.0,0.5303006593211774,0.05318377387808076,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
38d41m16pt20401233s-58d31m03pt85113782s,38.68783444786991,-58.517736427171705,-999.0,24.250775192681328,41.33204369285066,-999.0,-999.0,5.240477591596214,14.354656484949526,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
38d39m56pt52055987s-58d31m51pt04612994s,38.665700155519254,-58.53084614720596,-999.0,8.589853292850574,14.385515462711572,-999.0,-999.0,2.205150690523539,2.3086098612951083,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
40d38m59pt87142409s-21d32m25pt96496864s,40.64996428446892,-21.54054582462238,-999.0,135.6792599545856,-999.0,-999.0,-999.0,38.64952832385808,38.954022182981994,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
40d38m58pt36630444s-21d32m23pt56496996s,40.64954619567878,-21.53987915832184,-999.0,52.12719774461227,-999.0,-999.0,-999.0,25.231923594442655,30.047074901877135,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
40d38m55pt57108047s-21d32m25pt76496246s,40.64876974457417,-21.540490267348623,-999.0,38.56100128423981,-999.0,-999.0,-999.0,21.498342935876362,20.72675167995974,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
44d16m49pt4645361s-23d26m27pt69314013s,44.2804068155829,-23.441025872258383,0.806469690221987,-999.0,2.9717828716426866,-999.0,-999.0,0.7475137993753834,0.6482783258749163,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
47d13m45pt18308447s26d45m29pt90595372s,47.22921752346435,26.7583072093658,0.10167448971199147,-0.012085917160661173,-0.3147785543995593,-999.0,-999.0,-0.2586079256474726,-0.5601520053439888,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
51d42m11pt67972359s-0d44m11pt90717545s,51.70324436766274,-0.7366408820690522,-999.0,16.86349362514026,-999.0,-999.0,-999.0,3.909553823476311,5.180235634255961,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
59d42m42pt61298438s-29d55m42pt69872441s,59.71183694010491,-29.928527423446457,1.1146861660457363,1.4023594591528683,1.8919602627008556,-999.0,-999.0,-0.0992119781816743,1.4016111068711201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d04m16pt35854086s-27d02m41pt28837823s,61.071210705793774,-27.044802327285677,-999.0,-999.0,-999.0,-999.0,-999.0,1.3123291047626677,1.730762488840539,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d04m18pt82674285s-27d03m14pt28849662s,61.07189631745776,-27.05396902683838,-999.0,-999.0,-999.0,-999.0,-999.0,0.036483027818737884,-0.2502862639600167,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d04m21pt74797642s-27d02m38pt88862205s,61.072707771228536,-27.044135728346195,-999.0,-999.0,-999.0,-999.0,-999.0,1.537854202700431,1.094835024529191,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d05m07pt33321354s-27d02m53pt08840245s,61.08537033709344,-27.048080111791975,-999.0,-999.0,-999.0,-999.0,-999.0,3.043202555221584,1.348184728126478,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d08m20pt40057355s11d08m22pt22578941s,61.1390001593194,11.139507163725204,-999.0,-999.0,24.497226875137734,-999.0,-999.0,1.3369010405250474,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d08m12pt85847736s11d08m18pt02581718s,61.13690513260126,11.138340504772234,-999.0,-999.0,57.396996669347054,-999.0,-999.0,11.515575422232205,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d08m01pt44341502s11d08m22pt22575939s,61.133734281950744,11.139507155386976,-999.0,-999.0,0.34494346644707563,-999.0,-999.0,0.022836694308176194,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
61d29m15pt98421158s-49d16m19pt74235927s,61.48777339210681,-49.27215065535313,-999.0,1.551440405164975,-999.0,-999.0,-999.0,1.5090889061349642,1.5702963327702129,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
72d20m32pt54167568s-28d49m36pt65181981s,72.3423726876891,-28.82684772772523,-999.0,-0.013043318513006049,-999.0,-999.0,-999.0,0.13314190385244262,0.30183675186960485,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
72d20m18pt38846883s-28d49m09pt05173514s,72.33844124134221,-28.819181037538637,-999.0,14.184070948146235,-999.0,-999.0,-999.0,5.79876373636922,5.374488644221499,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
72d20m10pt1706933s-28d49m08pt25149738s,72.33615852591643,-28.81895874927227,-999.0,36.59316217141402,-999.0,-999.0,-999.0,16.710932436127464,16.315052536246565,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
72d19m49pt17085008s-28d48m56pt85026178s,72.33032523613272,-28.81579173938281,-999.0,0.5818103535878583,-999.0,-999.0,-999.0,11.231612894476356,-0.33082501375960394,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
72d20m20pt67173166s-28d48m43pt05177671s,72.33907548101662,-28.811958826863776,-999.0,2.235741973010189,-999.0,-999.0,-999.0,0.30468698604343375,0.06592281184380555,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
73d49m33pt22917319s6d57m52pt30004305s,73.82589699255209,6.96452778973635,-999.0,19.610345590541332,41.601291982203755,-999.0,-999.0,8.722084137250913,9.130873325746057,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
82d26m16pt12654003s-31d44m51pt16420157s,82.4378129277858,-31.7475456115466,-999.0,-999.0,-999.0,-999.0,-999.0,0.28538427797584365,1.1590959640001395,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
82d26m49pt05349642s-31d44m54pt96351295s,82.44695930456052,-31.748600975820526,-999.0,-999.0,-999.0,-999.0,-999.0,16.981075039746752,18.4302311540379,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
82d26m49pt75914006s-31d44m55pt76347245s,82.44715531668409,-31.74882318679089,-999.0,-999.0,-999.0,-999.0,-999.0,16.13404735522861,18.026995606960295,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
82d26m13pt77483403s-31d44m43pt96416086s,82.43715967611888,-31.745545600239403,-999.0,-999.0,-999.0,-999.0,-999.0,3.8914134411731856,3.4441777684903983,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
82d26m16pt83227649s-31d44m42pt16421161s,82.43800896569063,-31.74504561433614,-999.0,-999.0,-999.0,-999.0,-999.0,6.310514699664994,5.888141922399851,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
82d26m15pt89151056s-31d44m43pt56419814s,82.43774764182179,-31.745434499482755,-999.0,-999.0,-999.0,-999.0,-999.0,9.076902888140191,8.0620263526071,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
82d26m12pt36229889s-31d45m28pt76413035s,82.43676730524597,-31.75799003620873,-999.0,-999.0,-999.0,-999.0,-999.0,0.6842795537642322,4.158236715086242,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
86d45m43pt80905047s-39d04m29pt53186516s,86.76216918068606,-39.07486996254395,-999.0,-0.4341844996576181,-0.6129678004536294,-999.0,-999.0,-0.34210886272791746,-1.6030140473306496,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
86d45m47pt4153666s-39d04m25pt13166807s,86.76317093516602,-39.07364768557408,-999.0,1.1280666541601465,2.8800581296523196,-999.0,-999.0,0.9011273443353913,0.9744899923724533,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
86d46m00pt55633295s-39d04m40pt73068874s,86.76682120359628,-39.07798074687324,-999.0,-0.5532972514115583,0.1102923993696249,-999.0,-999.0,0.18226932472913399,0.12056866918239377,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
86d46m01pt84293669s-39d04m30pt5305709s,86.76717859352586,-39.07514738080678,-999.0,-0.4467689675381722,-0.8069500168193524,-999.0,-999.0,-0.015817853500476917,-0.02352795568410395,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
86d45m44pt32479652s-39d04m35pt33183885s,86.76231244347804,-39.07648106634725,-999.0,-0.6092661460723613,-1.115447428589995,-999.0,-999.0,0.05437909116365371,0.39106823016907816,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
86d45m26pt03284796s-39d04m22pt53238582s,86.75723134665522,-39.0729256627271,-999.0,847.1101219658053,1279.7834824934437,-999.0,-999.0,26.55964903200122,15.05045394734006,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
88d21m52pt47042617s-33d42m43pt39125989s,88.36457511838123,-33.71205312774827,0.06730089337208728,-0.023642513725161244,1.1582737558391736,-999.0,-999.0,5.096096161895355,5.784207448670725,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
