object_id,ra,dec,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_HST_F125W,flux_HST_F160W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,flux_Spitzer_M1_24,flux_Spitzer_M2_70,flux_DES_g,flux_DES_r,flux_DES_i,flux_DES_z,flux_DES_Y
2d55m26pt355s-15d23m45pt287s,2.9239874999999995,-15.395913055555557,-999.0,2.075249240243609,3.005239579323809,-999.0,-999.0,0.2540922212414583,0.2307947173287819,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2d55m43pt275s-15d23m04pt376s,2.928687499999999,-15.384548888888888,-999.0,1.4350630481402313,2.5473453513504345,-999.0,-999.0,0.9715152224769938,0.6098551587317278,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2d56m13pt2s-15d23m09pt52s,2.9369999999999994,-15.385977777777777,-999.0,3.2648600448698075,4.439714877037648,-999.0,-999.0,0.47253115544872953,0.688908258314016,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2d56m07pt62s-15d23m06pt546s,2.935449999999999,-15.385151666666664,-999.0,0.5805010372478205,1.810391625032417,-999.0,-999.0,0.3487368413660334,-0.14504513366623759,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2d56m08pt28s-15d23m01pt483s,2.9356333333333327,-15.383745277777775,-999.0,25.349631208755458,61.767392243560366,-999.0,-999.0,9.641700936981051,9.524526186619505,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d38m40pt875s16d26m18pt34s,4.6446875,16.43842777777778,3.715848194367868,,12.48290734827644,-999.0,-999.0,0.8115299189107896,1.382948461753644,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d38m10pt785s16d26m34pt255s,4.636329166666665,16.44284861111111,1.3682095142784763,,3.8696985413425167,-999.0,-999.0,-0.0027070048590570415,0.4621882690136836,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d38m38pt61s16d26m31pt04s,4.644058333333333,16.441955555555555,0.39379363895508707,,0.9943102673922601,-999.0,-999.0,0.09653789814289002,-0.335356877203944,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d38m15pt405s16d26m17pt456s,4.6376124999999995,16.438182222222224,0.622202437876843,,2.403664788331708,-999.0,-999.0,-999.0,0.48196547367927883,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m34pt185s-40d51m43pt942s,4.759495833333332,-40.862206111111114,-999.0,9.755632284882356,-999.0,-999.0,-999.0,1.8467077780791679,1.626826166046129,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
