x, y
0.7627800975690424, 0.8213199298410954
0.7793409955349759, 0.7836802010523836
0.8032040681329584, 0.7663394329694495
0.8039854473292541, 0.7496400429330611
0.7845098809326938, 0.7100316762218906
0.7917500413428146, 0.6958847090237964
0.7558934182239126, 0.6821775439147622
0.7521973705969902, 0.6841906856200424
0.778376674383992, 0.6647739469619623
0.825929179758558, 0.6411712348490798
0.8199231023648089, 0.617311971517579
0.8398048619149991, 0.6255792036440744
0.8112318091615677, 0.6871907641561297
0.8123325616007937, 0.7109060446608549
0.8244222341657019, 0.7274954841749783
0.8497302381346121, 0.7562475457472708
0.8092163469489002, 0.8003010550014398
0.8999710600297668, 0.9555145422655044
0.9355610219943773, 0.9444095395167413
0.9618178435587894, 0.9470614413989895
0.9870948404167356, 0.9464907458310428
1.0272986604928063, 0.9619571192963167
1.0358907309409624, 0.9461320976988927
1.040845667273028, 0.9085080761276474
1.0597320985612702, 0.8914683630461531
1.0295063667934512, 0.8877483703761879
1.0272707540929387, 0.8456975313489882
1.0231902182900612, 0.8365951988271945
1.0428239209525385, 0.8310139008874577
1.0064091698362825, 0.8325427367208565
0.9938295849181412, 0.8286054608759392
0.9938295849181412, 0.8286054608759392
0.9724067719530345, 0.841938270635357
0.9724067719530345, 0.841938270635357
0.9855785926905903, 0.8474776826618498
0.9855785926905903, 0.8474776826618498
0.9899878038696874, 0.8667897065368204
0.9901676451132793, 0.8667897065368204
0.9597434678352902, 0.8891594020785885
0.9200357615346453, 0.8660200528809654
0.9200357615346453, 0.8660200528809654
0.9248666694228542, 0.8621298986884474
0.9088049859434431, 0.8539857064321056
0.9088049859434431, 0.8539857064321056
0.9313812634364147, 0.8534411895599361
0.9313812634364147, 0.8534411895599361
0.927238713411609, 0.818458598392628
0.9213101537952704, 0.8086284981282232
0.9213101537952704, 0.8086284981282232
0.9138684471638829, 0.8104112673106626
0.9100607739374896, 0.8074766355140187
0.9049508020506036, 0.7980313620775413
0.8893170167024971, 0.7867116940234038
0.8999214486522242, 0.7949867797586324
0.8999214486522242, 0.7949867797586324
0.8741514387299487, 0.7677897327155161
0.8773699768480238, 0.7618314615565852
0.8746289482387961, 0.7544098013036991
0.8732832396229535, 0.7406057750202885
0.848530262940301, 0.7357993664755622
0.8391909211179097, 0.7126652530170947
0.8675562262278815, 0.7095918741328306
0.8675562262278815, 0.7095918741328306
0.8686321729783364, 0.7040027225843608
0.8683965189350091, 0.6939501034058483
0.8481364726310567, 0.693683080708919
0.8421334959484041, 0.6914055341762874
0.856933190011576, 0.6867431084583366
0.8623036216305606, 0.6779601560250268
0.857581238630726, 0.672609230608131
0.857581238630726, 0.672609230608131
0.8588246237803869, 0.6516008272467866
0.8588246237803869, 0.6516008272467866
0.8666694228543079, 0.634453781512605
0.8666694228543079, 0.634453781512605
0.8768118488506698, 0.6210371999266996
0.8844085910368777, 0.6144611115474227
0.8767219282288738, 0.6105238357025052
0.8667717463204895, 0.6137752297180554
0.8704957003472796, 0.6509830100264404
0.870356168347941, 0.6579936647556218
0.8722507028278486, 0.6714416607764601
0.8801885232346618, 0.6665776591010235
0.8841419298825863, 0.6489672504515824
0.8920859517115924, 0.6563391711824916
0.8938688605920291, 0.6673761093222336
0.9036857119232677, 0.6677740254980497
0.9073972631056721, 0.6555459567004371
0.9070282784851993, 0.6511348464619493
0.9156513560443195, 0.6558548653106102
0.9232108896973705, 0.6609518573784654
0.9277627335869025, 0.6542841435639676
0.9364137175458905, 0.6566245189664651
0.9223612948569538, 0.648323254535459
0.9152637671572681, 0.6484410586664572
0.9152637671572681, 0.6484410586664572
0.9141661154291384, 0.6406371894552213
0.9141661154291384, 0.6406371894552213
0.9177691417231685, 0.638055970051572
0.9168482305275343, 0.6334040158119323
0.9150188109806515, 0.6296002513154795
0.9150188109806515, 0.6296002513154795
0.9025973623284274, 0.6241707898112516
0.9025973623284274, 0.6241707898112516
0.9009012733586902, 0.6197701510510746
0.9009012733586902, 0.6197701510510746
0.908646849677526, 0.6180161784339904
0.8996144782536795, 0.6074347496007748
0.9045632131635521, 0.5999293175214011
0.9152544650239788, 0.6106285504856148
0.9152544650239788, 0.6106285504856148
0.9203396312220936, 0.6192099269614387
0.9203396312220936, 0.6192099269614387
0.9256945592855961, 0.6153878373779418
0.9270526707458243, 0.6123589622764993
0.9270526707458243, 0.6123589622764993
0.9270526707458243, 0.6123589622764993
0.9268666280800397, 0.6081206314301422
0.9251395319993385, 0.6012303987015367
0.9380601951380849, 0.6011963663970261
0.9420632131635521, 0.6068221681195842
0.9346680171986108, 0.604070787193382
0.9453654704812303, 0.6006151993507683
0.9453654704812303, 0.6006151993507683
0.9471390772283776, 0.6043430456294667
0.9471390772283776, 0.6043430456294667
0.9471390772283776, 0.6043430456294667
0.9546955101703324, 0.6063849839001021
0.9546955101703324, 0.6063849839001021
0.9650301802546717, 0.6050001308934788
0.9592876633041177, 0.6066755674232309
0.9672161815776418, 0.6133380454985733
0.9673960228212337, 0.6133380454985733
0.9696936497436746, 0.6203068143145108
0.9598954026790143, 0.6196785256158538
0.961414751116256, 0.6197335008769863
0.9696936497436746, 0.6203068143145108
0.961414751116256, 0.6197335008769863
0.9571543740697867, 0.6147281342443519
0.9571543740697867, 0.6147281342443519
0.9740749545229039, 0.6059818319851304
0.9740749545229039, 0.6059818319851304
0.9809368281792624, 0.6032487761459724
0.9888126343641475, 0.6013324956150684
0.9798949892508682, 0.6119296316657504
0.9754826773606746, 0.6145632084609545
0.9725276996857946, 0.6098615146993377
0.9725276996857946, 0.6098615146993377
0.9621527203572019, 0.6106887614859028
0.9440724739540267, 0.6139375376318752
0.9440724739540267, 0.6139375376318752
0.9479049528691913, 0.6095526060891646
0.9329161154291383, 0.6165972931228566
0.9329161154291383, 0.6165972931228566
0.9245193897800562, 0.6277467996544412
0.9245193897800562, 0.6277467996544412
0.9282433438068464, 0.643344066598602
0.9282433438068464, 0.643344066598602
0.9327517777410286, 0.6456608811748998
0.9375857863403341, 0.649451556323464
0.9373346287415247, 0.6417602555040708
0.9373346287415247, 0.6417602555040708
0.9366028609227716, 0.636270582999555
0.9422895650735902, 0.6364250373046415
0.9371671903423184, 0.6309301290609701
0.9371671903423184, 0.6309301290609701
0.943154663469489, 0.6314772638027173
0.9519606829832975, 0.6300688499698944
0.9481189019348437, 0.6264221576481059
0.9481189019348437, 0.6264221576481059
0.9404012320158757, 0.6254692531218095
0.9404012320158757, 0.6254692531218095
0.9414802794774269, 0.621652399277468
0.9456290309244253, 0.6213487264064504
0.9573776252687283, 0.6259875912982015
0.9573776252687283, 0.6259875912982015
0.953169960310898, 0.6200528809654703
0.953169960310898, 0.6200528809654703
0.999283735736729, 0.606625827901254
0.999283735736729, 0.606625827901254
0.9887847279642799, 0.6081023063430979
0.9863475690425003, 0.6134558496295714
0.9863475690425003, 0.6134558496295714
0.9826546221266743, 0.6161182229901306
0.9826546221266743, 0.6161182229901306
0.9798608814288077, 0.6244901698997356
0.9631356457747644, 0.6281682766564569
0.9708409128493467, 0.6259561768632687
1.0233607574003638, 0.6015942825728422
1.0233607574003638, 0.6015942825728422
1.0468269389780056, 0.6225477106730543
1.0686342401190672, 0.629165684965575
1.0812572349925582, 0.6097698892641168
1.026858359517116, 0.6203565538364878
1.026858359517116, 0.6203565538364878
1.0205670167024972, 0.6164873426005916
1.0179934264924757, 0.623128877719312
1.0089517529353398, 0.6241236681588523
1.0067564494790804, 0.6192465771355271
0.9984899536960476, 0.6175344904316866
0.9984899536960476, 0.6175344904316866
1.033332644286423, 0.6303568156234456
1.033332644286423, 0.6303568156234456
1.0266599140069457, 0.6343150344249849
1.0266599140069457, 0.6343150344249849
1.0334969819745328, 0.6378701013115526
1.0364240532495452, 0.6426267703343019
0.9940063254506366, 0.6226445718474305
0.9940063254506366, 0.6226445718474305
0.9890544898296676, 0.6189088719599989
0.9890544898296676, 0.6189088719599989
1.0029146684306267, 0.6240503678106757
0.9965272035720192, 0.6302154506662478
0.9882390028113114, 0.6246838922484882
0.9882390028113114, 0.6246838922484882
0.9831538366131967, 0.6279693185685489
0.9831538366131967, 0.6279693185685489
0.9798608814288077, 0.6244901698997356
0.9798608814288077, 0.6244901698997356
0.9768314866876137, 0.6296787874028116
0.9768810980651563, 0.6203408466190214
0.9768810980651563, 0.6203408466190214
0.9700874400529188, 0.633385690724888
0.9636286588390938, 0.633974711379879
0.9636286588390938, 0.633974711379879
0.9613465354721349, 0.643035157988429
0.9613465354721349, 0.643035157988429
0.9559295931867041, 0.6337024529437943
0.9697091532991566, 0.6400246079740307
0.9697091532991566, 0.6400246079740307
0.9711943939143377, 0.6449357313018665
0.9711943939143377, 0.6449357313018665
0.9581341987762526, 0.6503442498494725
0.9581341987762526, 0.6503442498494725
0.9559388953199934, 0.6545145160868086
0.9559388953199934, 0.6545145160868086
0.9638705143046138, 0.6540799497369041
0.9733586902596328, 0.6533260032985156
0.9678332230858276, 0.6563444069216472
0.9678332230858276, 0.6563444069216472
0.9787694311228708, 0.6575878949710725
0.9716346948900281, 0.6597528731118616
0.9716346948900281, 0.6597528731118616
0.9636472631056723, 0.6632477289981413
0.9636472631056723, 0.6632477289981413
0.9596225401025302, 0.6666457237100447
0.9596225401025302, 0.6666457237100447
0.9552846452786505, 0.6731825440456556
0.9552846452786505, 0.6731825440456556
0.9517033239622954, 0.6847273488834786
0.9517033239622954, 0.6847273488834786
0.9428693980486191, 0.6790203932040105
0.9397872912187861, 0.6678394722374931
0.9478181329584918, 0.6704390167281866
0.9493622870845047, 0.6619780622529385
0.9493622870845047, 0.6619780622529385
0.9493560856623119, 0.657412497709364
0.9551947246568546, 0.6617895756433414
0.9124483214817265, 0.6756983167098615
0.9124483214817265, 0.6756983167098615
