log10R23,log10R23_e,log10O32,log10O32_e,oiiiEW,hbetaEW,z,Mstellar
nan,nan,nan,nan,nan,nan,1.3400191068649292,0.0
nan,nan,nan,nan,nan,nan,6.159316539764404,0.0
nan,nan,nan,nan,nan,nan,4.138198375701904,0.0
nan,nan,nan,nan,nan,nan,5.644477367401123,0.0
nan,nan,nan,nan,nan,nan,5.886902332305908,0.0
nan,nan,nan,nan,nan,nan,5.612277984619141,0.0
nan,nan,nan,nan,nan,nan,5.44178581237793,0.0
nan,nan,nan,nan,nan,nan,4.862724304199219,0.0
nan,nan,nan,nan,nan,nan,5.097282886505127,0.0
nan,nan,nan,nan,nan,nan,4.936644554138184,0.0
nan,nan,nan,nan,nan,nan,4.47187614440918,0.0
nan,nan,nan,nan,nan,nan,0.4740560054779053,0.0
nan,nan,nan,nan,nan,nan,0.6693905591964722,0.0
nan,nan,nan,nan,nan,nan,5.799709320068359,0.0
nan,nan,nan,nan,nan,nan,0.6493982076644897,0.0
nan,nan,nan,nan,nan,nan,4.02701473236084,0.0
nan,nan,nan,nan,nan,nan,4.585538864135742,0.0
nan,nan,nan,nan,nan,nan,4.361579895019531,0.0
nan,nan,nan,nan,nan,nan,5.949772357940674,0.0
nan,nan,nan,nan,nan,nan,3.225260019302368,0.0
nan,nan,nan,nan,nan,nan,4.2884697914123535,0.0
nan,nan,nan,nan,nan,nan,4.275529861450195,0.0
nan,nan,nan,nan,nan,nan,0.5313653415109241,0.0
nan,nan,nan,nan,nan,nan,4.5092902183532715,0.0
nan,nan,nan,nan,nan,nan,4.506040096282959,0.0
nan,nan,nan,nan,nan,nan,4.124279975891113,0.0
nan,nan,nan,nan,nan,nan,4.506100177764893,0.0
nan,nan,nan,nan,nan,nan,4.283949851989746,0.0
nan,nan,nan,nan,nan,nan,0.6786307964156404,0.0
nan,nan,nan,nan,nan,nan,3.794409990310669,0.0
nan,nan,nan,nan,nan,nan,3.9196300506591797,0.0
nan,nan,nan,nan,nan,nan,3.5709400177001953,0.0
nan,nan,nan,nan,nan,nan,0.24829832272081268,0.0
nan,nan,nan,nan,nan,nan,5.103030204772949,0.0
nan,nan,nan,nan,nan,nan,3.429569959640503,0.0
nan,nan,nan,nan,nan,nan,3.2549099922180176,0.0
nan,nan,nan,nan,nan,nan,4.2813801765441895,0.0
nan,nan,nan,nan,nan,nan,4.81535005569458,0.0
nan,nan,nan,nan,nan,nan,0.6814162538431472,0.0
nan,nan,nan,nan,nan,nan,3.419189929962158,0.0
nan,nan,nan,nan,nan,nan,5.390210151672363,0.0
nan,nan,nan,nan,nan,nan,5.779369831085205,0.0
nan,nan,nan,nan,nan,nan,4.748340129852295,0.0
nan,nan,nan,nan,nan,nan,4.548329830169678,0.0
nan,nan,nan,nan,nan,nan,3.255270004272461,0.0
nan,nan,nan,nan,nan,nan,3.958820104598999,0.0
nan,nan,nan,nan,nan,nan,3.5559799671173096,8.020000457763672
nan,nan,nan,nan,nan,nan,3.5559799671173096,8.020000457763672
nan,nan,nan,nan,nan,nan,3.5559799671173096,8.020000457763672
nan,nan,nan,nan,nan,nan,3.5559799671173096,8.020000457763672
nan,nan,nan,nan,nan,nan,3.5559799671173096,8.020000457763672
0.5414720162800447,0.02251408296078389,-0.5117855430653787,0.03016867911209452,0.6239296203125999,1.0373368710846866,0.34278434768559024,9.829999923706055
0.5414720162800447,0.02251408296078389,-0.5117855430653787,0.03016867911209452,23.661445190915455,37.06324705610222,0.34278434768559024,9.829999923706055
0.5414720162800447,0.02251408296078389,-0.5117855430653787,0.03016867911209452,914.005164070949,1494.119146394814,0.34278434768559024,9.829999923706055
0.5414720162800447,0.02251408296078389,-0.5117855430653787,0.03016867911209452,19.860936569529105,32.57700082645344,0.34278434768559024,9.829999923706055
0.5414720162800447,0.02251408296078389,-0.5117855430653787,0.03016867911209452,81.40847630295907,129.5285901426803,0.34278434768559024,9.829999923706055
