z, logmass
0.3727226762302311, 8.481535697651207
0.3727226762302311, 8.481535697651207
0.3496525368922335, 8.54581143123295
0.3496525368922335, 8.54581143123295
0.3669798342054207, 8.60813538270455
0.3669798342054207, 8.60813538270455
0.36092656828737735, 8.714906735866215
0.40756070315715215, 8.737174795395568
0.40756070315715215, 8.737174795395568
0.4069398553706861, 8.614922261405727
0.4727567758245635, 9.006298933173642
0.4727567758245635, 9.006298933173642
0.4823023105414781, 9.116352828975092
0.4823023105414781, 9.116352828975092
0.4598177435475337, 8.671923170758756
0.47742724440002354, 8.644731297269724
0.49483920277500154, 8.593940603721693
0.49483920277500154, 8.593940603721693
0.48108178023399384, 8.524297469337059
0.4720089364454113, 8.451149998891033
0.4720089364454113, 8.451149998891033
0.47864071961902527, 8.775145829174706
0.47864071961902527, 8.775145829174706
0.50659298018696, 8.144498414177036
0.5068963489917103, 8.397963936389647
0.5068963489917103, 8.397963936389647
0.5388347345522959, 8.522256969858274
0.5388347345522959, 8.522256969858274
0.58098888823564, 8.447246434670747
0.58098888823564, 8.447246434670747
0.5064871538597213, 9.156852307760552
0.5064871538597213, 9.156852307760552
0.526403668646011, 9.355623572204848
0.5313281204068435, 9.079224610198061
0.5106849315068493, 9.003193825271143
0.5400552648597802, 8.954709783307827
0.5400552648597802, 8.954709783307827
0.5487330236933389, 8.78086809945217
0.5670691986595333, 8.676625191296827
0.5531706743488742, 8.676625191296827
0.5531706743488742, 8.676625191296827
0.5573825621729673, 8.725818972209284
0.5577917573049562, 8.725818972209284
0.5577917573049562, 8.725818972209284
0.5654535833970251, 8.833255705635771
0.5654535833970251, 8.833255705635771
0.5709988829443237, 8.895002994211191
0.5801563877946969, 8.701022467673608
0.6012511023575755, 8.762237452037173
0.5974907401963667, 8.695034045290218
0.6139149861837851, 8.734291480914676
0.6232841436886355, 8.792578792113027
0.6080098771238757, 8.89278505999512
0.6387065671115293, 8.996850533413179
0.629922981950732, 9.06707033069399
0.648019283908519, 9.146782886419588
0.648019283908519, 9.146782886419588
0.6733117761185256, 9.049770443808637
0.652202951378682, 9.034377980349102
0.6142818507848786, 9.17051478253155
0.595508260332765, 9.48847783174751
0.6039179258039862, 9.48657040832169
0.6043271209359751, 9.48657040832169
0.6112904932682698, 9.427218488699625
0.6493950261626198, 9.413422937875662
0.6493950261626198, 9.413422937875662
0.6694596978070434, 9.327411448976424
0.68802163560468, 9.412580122873555
0.6808748309718385, 9.369019894869918
0.6816932212358164, 9.369019894869918
0.678645423011347, 9.495708297291902
0.6787653595155507, 9.539357242664183
0.6910341583867365, 9.275156918845788
0.6910341583867365, 9.275156918845788
0.6942371685578224, 9.138487812451483
0.7053066023869716, 9.07953512098831
0.6839085190193428, 8.914964402155832
0.7005373625727558, 8.836804400381485
0.7998871185842791, 9.733470845254729
0.8263437003939091, 9.809501630181648
0.8648009877123877, 9.805819859382972
0.8553965547651246, 9.67425200168563
0.8553965547651246, 9.67425200168563
0.8548392027750016, 9.552931000066538
0.9068069845375979, 9.54268414398829
0.8906861073549299, 9.459910839044515
0.8906861073549299, 9.459910839044515
0.916408959962373, 9.226672876882471
0.8991804338879419, 9.200235101026903
0.8991804338879419, 9.200235101026903
0.8769780704333001, 9.157961274868587
0.8547827620671411, 9.028833144808925
0.8547827620671411, 9.028833144808925
0.8469657240284556, 8.905471643711047
0.8163889705450056, 9.020404994787855
0.843057205009113, 9.179386519395834
0.825744017872891, 9.213631423691973
0.825744017872891, 9.213631423691973
0.8541760244576402, 9.278927407013107
0.8116408959962373, 9.317741255794353
0.8235004997354343, 9.328342981347173
0.8406161443941444, 9.400425843369487
0.8389511435122583, 9.508217446270544
0.8389511435122583, 9.508217446270544
0.7521171144688108, 9.404063255483843
0.7217661238168029, 9.331581165302637
0.7328426127344347, 9.282875329917715
0.7655429478511377, 9.267527225142501
0.7655429478511377, 9.267527225142501
0.7268034569933566, 9.119635371614878
0.7268034569933566, 9.119635371614878
0.7296678229172793, 9.052476323552243
0.7316996884002587, 8.982877547851931
0.7604350637897586, 9.138931399294696
0.7604350637897586, 9.138931399294696
0.7604350637897586, 9.138931399294696
0.7449773649244518, 9.081176392308205
0.7488999941207597, 8.990862111029786
0.7488999941207597, 8.990862111029786
0.7630031159974133, 9.047463792223922
0.7826303721559176, 8.93017943087808
