UNIQUE_ID,FIELD_NAME,RA,DEC,Z,Z_ERR,LEAD_LINE,SN,QUALITY,CONFIDENCE,OTHER_LINES,GUO_ID,GUO_SEP,SKELTON_ID,SKELTON_SEP,STELLAR_MASS,DETECTED?_OIII,WFoiii5007_flux,WFoiii5007_flux_err,WFoiii5007_centroid,WFoiii4959_flux,WFoiii4959_flux_err,WFoiii4959_centroid,WFoii_flux,WFoii_flux_err,WFoii_centroid,WFhalpha_flux,WFhalpha_flux_err,WFhalpha_centroid,WFhbeta_flux,WFhbeta_flux_err,WFhbeta_centroid,DETECTED?_Hb,RAJ2000,DEJ2000,F606W,e_F606W,F814W,e_F814W,F125W,e_F125W,F140W,e_F140W,F160W,e_F160W,WFoiii5007_ew,WFoiii4959_ew,WFhbeta_ew,z,above_master_limit,Z_dir_gen,Z_dir_gen_err,direct,logSFR,log_oiii_ew,logsSFR,t_univ,logsSFRms,dMS
141019096,candels-cdfs-41,53.08698698846559,-27.78485718600519,0.6681190133094788,0.0001406325027346611,O2,42.16063690185547,a,3,"O3_2,O3_1,Hg,Hb",14864,0.5199999809265137,27247,0.5600000023841858,10.569999694824219,1,3837.0523071289062,770.694580078125,8351.065217013298,1809.4361877441406,473.9670181274414,8269.932215041797,24365.40771484375,1202.6272583007812,6218.122364548345,nan,nan,nan,10736.1669921875,770.9456634521484,8108.695335767235,1,150.1852417,2.46299696,0.1041,0.0692,0.08877,0.08021,0.351,0.08085,,,0.4473,0.08045,494.78264501382324,235.95096127534,1431.966192033456,0.6681190133094788,True,7.499999999999968,0.024999999999999467,1.0,0.6973065146776178,2.694414457919663,-9.872693180146602,7.482927213595756,-9.434535955142916,-0.43815722500368537
143025084,candels-cdfs-43,53.07100161250063,-27.785897818964813,0.7627275586128235,5.777670594397932e-05,O2,51.46297836303711,a,3,"O3_2,Hb,O3_1,Hg",14400,0.07000000029802322,27337,0.03999999910593033,9.640000343322754,1,2242.53662109375,2012.611083984375,8821.272270160218,4166.587219238281,754.5987701416016,8746.374502994695,16648.404541015625,922.4576568603516,6571.618620606414,nan,nan,nan,5810.654296875,622.8749847412109,8570.621010546465,1,214.78215027,52.80931854,0.08479,0.02835,0.1301,0.04263,0.08581,0.03965,0.2777,0.08233,0.2034,0.02808,268.72424238703906,486.87374255475817,639.4954208292561,0.7627275586128235,True,7.629999999999965,0.019999999999999574,1.0,0.5710461039264676,2.4293068471551975,-9.068954239396286,6.952376751682689,-9.030182383347931,-0.038771856048354536
143025084,candels-cdfs-43,53.07100161250063,-27.785897818964813,0.7627275586128235,5.777670594397932e-05,O2,51.46297836303711,a,3,"O3_2,Hb,O3_1,Hg",14400,0.07000000029802322,27337,0.03999999910593033,9.640000343322754,1,2242.53662109375,2012.611083984375,8821.272270160218,4166.587219238281,754.5987701416016,8746.374502994695,16648.404541015625,922.4576568603516,6571.618620606414,nan,nan,nan,5810.654296875,622.8749847412109,8570.621010546465,1,189.14050293,62.27595901,0.2065,0.01916,,,0.3324,0.02541,0.2697,0.06706,0.3954,0.04472,120.35052354029676,221.02864246265037,299.8430442280518,0.7627275586128235,True,7.5699999999999665,0.019999999999999574,1.0,0.5710461039264676,2.080447983852157,-9.068954239396286,6.952376751682689,-9.030182383347931,-0.038771856048354536
143025084,candels-cdfs-43,53.07100161250063,-27.785897818964813,0.7627275586128235,5.777670594397932e-05,O2,51.46297836303711,a,3,"O3_2,Hb,O3_1,Hg",14400,0.07000000029802322,27337,0.03999999910593033,9.640000343322754,1,2242.53662109375,2012.611083984375,8821.272270160218,4166.587219238281,754.5987701416016,8746.374502994695,16648.404541015625,922.4576568603516,6571.618620606414,nan,nan,nan,5810.654296875,622.8749847412109,8570.621010546465,1,150.13873291,2.46457934,,,0.002001,717.7,3.154,0.06904,3.54,0.1295,3.823,0.1172,3478.5072335216546,7335.660620369067,13830.25586559574,0.7627275586128235,True,7.739999999999963,0.019999999999999574,1.0,0.5710461039264676,3.5413929108057207,-9.068954239396286,6.952376751682689,-9.030182383347931,-0.038771856048354536
143025084,candels-cdfs-43,53.07100161250063,-27.785897818964813,0.7627275586128235,5.777670594397932e-05,O2,51.46297836303711,a,3,"O3_2,Hb,O3_1,Hg",14400,0.07000000029802322,27337,0.03999999910593033,9.640000343322754,1,2242.53662109375,2012.611083984375,8821.272270160218,4166.587219238281,754.5987701416016,8746.374502994695,16648.404541015625,922.4576568603516,6571.618620606414,nan,nan,nan,5810.654296875,622.8749847412109,8570.621010546465,1,34.4689064,-5.18397903,0.04151,0.02552,0.1384,0.02863,0.1355,0.0827,0.1445,0.1415,0.1409,0.05924,232.72587513975898,424.9133442800173,568.4436727219471,0.7627275586128235,True,7.629999999999965,0.024999999999999467,1.0,0.5710461039264676,2.3668446720950134,-9.068954239396286,6.952376751682689,-9.030182383347931,-0.038771856048354536
146023260,candels-cdfs-46,53.04662680218555,-27.784799800971644,0.5447445511817932,7.663737051188946e-06,O3_2,179.21047973632812,a,3,"O2,Ne3,He1,Ne3,Hd,Hg,Hb,O3_1",14429,0.4300000071525574,27464,0.4300000071525574,8.270000457763672,1,16930.242919921875,433.5797882080078,7734.967466025029,4934.491271972656,372.8133010864258,7660.879272329942,7394.1064453125,485.2103805541992,5758.391887060414,nan,nan,nan,3524.9087524414062,293.4026336669922,7510.414732462266,1,214.83343506,52.84642029,0.04586,0.02882,0.02062,0.04334,0.07924,0.03803,0.2074,0.08194,0.1025,0.02708,8120.519856859826,2264.411499775961,1476.6375742707703,0.5447445511817932,True,7.699999999999964,0.024999999999999467,1.0,-0.0009760220181792793,3.9095838326572814,-8.27097647978185,8.272838715639319,-8.70201369362076,0.43103721383890914
146023260,candels-cdfs-46,53.04662680218555,-27.784799800971644,0.5447445511817932,7.663737051188946e-06,O3_2,179.21047973632812,a,3,"O2,Ne3,He1,Ne3,Hd,Hg,Hb,O3_1",14429,0.4300000071525574,27464,0.4300000071525574,8.270000457763672,1,16930.242919921875,433.5797882080078,7734.967466025029,4934.491271972656,372.8133010864258,7660.879272329942,7394.1064453125,485.2103805541992,5758.391887060414,nan,nan,nan,3524.9087524414062,293.4026336669922,7510.414732462266,1,189.32513428,62.27666473,0.3287,0.02111,,,0.7918,0.04998,0.8335,0.2601,0.8102,0.07748,413.0463906239376,119.44043097702004,83.94493840627148,0.5447445511817932,True,8.199999999999953,0.02999999999999936,1.0,-0.0009760220181792793,2.6159988314640197,-8.27097647978185,8.272838715639319,-8.70201369362076,0.43103721383890914
146023260,candels-cdfs-46,53.04662680218555,-27.784799800971644,0.5447445511817932,7.663737051188946e-06,O3_2,179.21047973632812,a,3,"O2,Ne3,He1,Ne3,Hd,Hg,Hb,O3_1",14429,0.4300000071525574,27464,0.4300000071525574,8.270000457763672,1,16930.242919921875,433.5797882080078,7734.967466025029,4934.491271972656,372.8133010864258,7660.879272329942,7394.1064453125,485.2103805541992,5758.391887060414,nan,nan,nan,3524.9087524414062,293.4026336669922,7510.414732462266,1,34.48867035,-5.18382978,0.5695,0.05387,1.039,0.05978,1.716,0.09289,1.972,0.1765,1.808,0.09918,194.01221705702054,56.519994631570675,40.33505992507585,0.5447445511817932,True,8.199999999999953,0.03999999999999915,1.0,-0.0009760220181792793,2.2878290785559527,-8.27097647978185,8.272838715639319,-8.70201369362076,0.43103721383890914
143001005,candels-cdfs-43,53.06448770178101,-27.784587040539368,0.3638169765472412,3.159918196615763e-05,Ha,14.458846092224121,a,3,"O2,Hb,O3_1,O3_2,O1",14624,0.1599999964237213,27692,0.17000000178813934,8.630000114440918,1,1757.7694702148438,446.2761688232422,6828.463515863302,641.0291290283203,199.51227188110352,6764.126978972108,4973.6798095703125,825.5303192138672,5085.3986438780685,4538.662414550781,646.6853332519531,8951.474001410279,476.00894927978516,247.9166603088379,6630.888896795482,1,189.32162476,62.27769089,0.1088,0.0235,,,0.3555,0.05282,0.09486,0.106,0.3671,0.08436,110.3697870987476,40.094135345527825,29.53089870373995,0.3638169765472412,True,8.679999999999943,0.03999999999999915,1.0,-1.2865339440781796,2.042850204805675,-9.916534058519098,9.678106335115382,-8.9977818497179,-0.9187522088011981
131007064,candels-cdfs-31,53.11074435284012,-27.780175038523783,0.33677226305007935,4.704622915596701e-05,Ha,51.37492752075195,a,3,"O2,Hb,O3_1,O3_2,N2_1,N2_2,S2_1,S2_2",15604,0.2199999988079071,28410,0.20999999344348907,10.020000457763672,1,3734.8297119140625,402.2048568725586,6694.988812804335,1110.609130859375,306.8047904968262,6631.1227512310625,15005.72509765625,936.9335174560547,4984.895473722382,20560.966796875,1506.1814880371094,8774.359479645424,1861.2110900878906,434.80247497558594,6497.746091250849,1,34.23961639,-5.18040895,0.03751,0.05943,0.2245,0.06045,0.5297,0.1903,0.513,0.3353,0.4797,0.1154,401.657933894857,123.88099719276536,224.3132236005352,0.33677226305007935,True,8.079999999999956,0.019999999999999574,1.0,-0.7725436310096587,2.603856349944327,-10.792544088773331,9.918083219245029,-9.606070077446542,-1.1864740113267889
131007064,candels-cdfs-31,53.11074435284012,-27.780175038523783,0.33677226305007935,4.704622915596701e-05,Ha,51.37492752075195,a,3,"O2,Hb,O3_1,O3_2,N2_1,N2_2,S2_1,S2_2",15604,0.2199999988079071,28410,0.20999999344348907,10.020000457763672,1,3734.8297119140625,402.2048568725586,6694.988812804335,1110.609130859375,306.8047904968262,6631.1227512310625,15005.72509765625,936.9335174560547,4984.895473722382,20560.966796875,1506.1814880371094,8774.359479645424,1861.2110900878906,434.80247497558594,6497.746091250849,1,150.19018555,2.47865629,0.1984,0.07026,0.2959,0.07709,0.4281,0.0582,,,0.4116,0.05098,132.2033438352528,39.04892511799485,64.51275479901318,0.33677226305007935,True,8.719999999999942,0.049999999999998934,1.0,-0.7725436310096587,2.121242439951687,-10.792544088773331,9.918083219245029,-9.606070077446542,-1.1864740113267889
131007064,candels-cdfs-31,53.11074435284012,-27.780175038523783,0.33677226305007935,4.704622915596701e-05,Ha,51.37492752075195,a,3,"O2,Hb,O3_1,O3_2,N2_1,N2_2,S2_1,S2_2",15604,0.2199999988079071,28410,0.20999999344348907,10.020000457763672,1,3734.8297119140625,402.2048568725586,6694.988812804335,1110.609130859375,306.8047904968262,6631.1227512310625,15005.72509765625,936.9335174560547,4984.895473722382,20560.966796875,1506.1814880371094,8774.359479645424,1861.2110900878906,434.80247497558594,6497.746091250849,1,189.08346558,62.28152466,0.1594,0.01929,,,0.3138,0.03523,,,0.4627,0.06327,172.56197170671194,50.780332195589814,83.23500289981058,0.33677226305007935,True,8.149999999999954,0.024999999999999467,1.0,-0.7725436310096587,2.236945094405875,-10.792544088773331,9.918083219245029,-9.606070077446542,-1.1864740113267889
146050330,candels-cdfs-46,53.059348216007095,-27.77985429329958,0.8400232195854187,0.00010738152195699513,O2,39.98572540283203,a,3,"O3_1,O3_2,Hb,Hg,Ne3",15251,0.18000000715255737,28699,0.17000000178813934,9.1899995803833,1,3701.9461059570312,458.24291229248047,9213.980014108201,842.5714874267578,333.5597229003906,9126.076650631505,6585.5853271484375,551.1612319946289,6858.248242171867,nan,nan,nan,1466.2107849121094,573.2881927490234,8948.153750698235,1,150.07669067,2.482306,0.3614,0.07095,0.2389,0.07955,0.4895,0.05745,,,0.4921,0.07451,193.89074733701264,43.97862271270015,75.99177796891306,0.8400232195854187,True,8.34999999999995,0.034999999999999254,1.0,0.07577120690754668,2.287557084600328,-9.114228373475754,6.560649139766917,-8.826329961365968,-0.2878984121097865
146050330,candels-cdfs-46,53.059348216007095,-27.77985429329958,0.8400232195854187,0.00010738152195699513,O2,39.98572540283203,a,3,"O3_1,O3_2,Hb,Hg,Ne3",15251,0.18000000715255737,28699,0.17000000178813934,9.1899995803833,1,3701.9461059570312,458.24291229248047,9213.980014108201,842.5714874267578,333.5597229003906,9126.076650631505,6585.5853271484375,551.1612319946289,6858.248242171867,nan,nan,nan,1466.2107849121094,573.2881927490234,8948.153750698235,1,34.36129379,-5.17944908,0.2652,0.03881,0.3392,0.04022,0.7082,0.1005,0.6949,0.1693,0.6406,0.126,135.77557967177373,30.8096635856114,53.282326647091,0.8400232195854187,True,8.34999999999995,0.03999999999999915,1.0,0.07577120690754668,2.1328216656183403,-9.114228373475754,6.560649139766917,-8.826329961365968,-0.2878984121097865
146050330,candels-cdfs-46,53.059348216007095,-27.77985429329958,0.8400232195854187,0.00010738152195699513,O2,39.98572540283203,a,3,"O3_1,O3_2,Hb,Hg,Ne3",15251,0.18000000715255737,28699,0.17000000178813934,9.1899995803833,1,3701.9461059570312,458.24291229248047,9213.980014108201,842.5714874267578,333.5597229003906,9126.076650631505,6585.5853271484375,551.1612319946289,6858.248242171867,nan,nan,nan,1466.2107849121094,573.2881927490234,8948.153750698235,1,214.82661438,52.84617996,0.2098,0.02981,0.1902,0.04452,0.2094,0.04454,0.4204,0.08717,0.4975,0.05557,294.7237164500768,65.94484653474771,110.80244274112114,0.8400232195854187,True,8.34999999999995,0.02999999999999936,1.0,0.07577120690754668,2.469415084981142,-9.114228373475754,6.560649139766917,-8.826329961365968,-0.2878984121097865
146050330,candels-cdfs-46,53.059348216007095,-27.77985429329958,0.8400232195854187,0.00010738152195699513,O2,39.98572540283203,a,3,"O3_1,O3_2,Hb,Hg,Ne3",15251,0.18000000715255737,28699,0.17000000178813934,9.1899995803833,1,3701.9461059570312,458.24291229248047,9213.980014108201,842.5714874267578,333.5597229003906,9126.076650631505,6585.5853271484375,551.1612319946289,6858.248242171867,nan,nan,nan,1466.2107849121094,573.2881927490234,8948.153750698235,1,189.28213501,62.28331375,0.1616,0.03432,,,0.3883,0.04595,0.4309,0.1498,0.4882,0.08233,212.33140015692186,47.94730218979472,82.09481365746493,0.8400232195854187,True,8.34999999999995,0.02999999999999936,1.0,0.07577120690754668,2.327014223588985,-9.114228373475754,6.560649139766917,-8.826329961365968,-0.2878984121097865
131012098,candels-cdfs-31,53.09836432698452,-27.777142020334278,0.4242933392524719,4.977098069502972e-05,O3_2,41.87788391113281,a,3,"O2,Hb,O3_1,Ha",15717,0.2800000011920929,29472,0.27000001072883606,8.989999771118164,1,6690.7232666015625,423.2647705078125,7131.2073937996975,2375.447235107422,382.4367141723633,7061.907494316956,11887.144775390625,690.9957122802734,5309.837424986685,10557.78564453125,1031.6496276855469,9347.857144362482,1777.73193359375,437.96630859375,6922.0894099909365,1,150.07275391,2.49343681,0.625,0.07925,0.5286,0.09021,0.5973,0.06496,,,0.8748,0.09675,110.66279090283277,38.32540416899668,27.259480667944,0.4242933392524719,True,8.599999999999945,0.03999999999999915,1.0,-0.5572288504872877,2.0440016188730326,-9.547228621605452,9.171416786576737,-9.083271021971473,-0.46395759963397865
131012098,candels-cdfs-31,53.09836432698452,-27.777142020334278,0.4242933392524719,4.977098069502972e-05,O3_2,41.87788391113281,a,3,"O2,Hb,O3_1,Ha",15717,0.2800000011920929,29472,0.27000001072883606,8.989999771118164,1,6690.7232666015625,423.2647705078125,7131.2073937996975,2375.447235107422,382.4367141723633,7061.907494316956,11887.144775390625,690.9957122802734,5309.837424986685,10557.78564453125,1031.6496276855469,9347.857144362482,1777.73193359375,437.96630859375,6922.0894099909365,1,34.39632416,-5.17691612,0.1457,0.03693,0.05243,0.04449,0.1844,0.1056,0.4607,0.1838,0.4734,0.1326,795.390079905443,268.1027400602597,180.40212397484802,0.4242933392524719,True,8.109999999999955,0.024999999999999467,1.0,-0.5572288504872877,2.900580170168704,-9.547228621605452,9.171416786576737,-9.083271021971473,-0.46395759963397865
131012098,candels-cdfs-31,53.09836432698452,-27.777142020334278,0.4242933392524719,4.977098069502972e-05,O3_2,41.87788391113281,a,3,"O2,Hb,O3_1,Ha",15717,0.2800000011920929,29472,0.27000001072883606,8.989999771118164,1,6690.7232666015625,423.2647705078125,7131.2073937996975,2375.447235107422,382.4367141723633,7061.907494316956,11887.144775390625,690.9957122802734,5309.837424986685,10557.78564453125,1031.6496276855469,9347.857144362482,1777.73193359375,437.96630859375,6922.0894099909365,1,189.31936646,62.28735352,0.04456,0.0357,,,0.2137,0.06925,0.4108,0.1366,0.4282,0.07093,948.6005790479048,337.13063730327633,252.82807147848837,0.4242933392524719,True,8.029999999999957,0.024999999999999467,1.0,-0.5572288504872877,2.9770833854194083,-9.547228621605452,9.171416786576737,-9.083271021971473,-0.46395759963397865
139040292,candels-cdfs-39,53.137142878018494,-27.76850145921147,0.3678096830844879,2.642251092765946e-05,Ha,57.638858795166016,a,3,"O3_2,O3_1,S2_2,N2_2,Hb,O2,S2_1",17332,1.7000000476837158,29723,1.7000000476837158,9.960000038146973,1,5082.818603515625,556.9380950927734,6849.084225617595,1251.5631866455078,236.34849548339844,6784.026849191977,25600.29052734375,1725.5868530273438,5095.104131586693,24286.59912109375,1252.5981140136719,8977.538305427994,1274.2333984375,356.24889373779297,6643.349772529164,1,189.08230591,62.28858566,0.2257,0.0242,,,0.2581,0.05441,,,0.2358,0.07825,189.04344684709395,45.74735350869628,44.8331595995436,0.3678096830844879,True,8.449999999999948,0.02999999999999936,1.0,-0.8478134886726972,2.2765616272289773,-10.80781352681967,9.64339973583804,-9.54008084031848,-1.2677326865011906
139040292,candels-cdfs-39,53.137142878018494,-27.76850145921147,0.3678096830844879,2.642251092765946e-05,Ha,57.638858795166016,a,3,"O3_2,O3_1,S2_2,N2_2,Hb,O2,S2_1",17332,1.7000000476837158,29723,1.7000000476837158,9.960000038146973,1,5082.818603515625,556.9380950927734,6849.084225617595,1251.5631866455078,236.34849548339844,6784.026849191977,25600.29052734375,1725.5868530273438,5095.104131586693,24286.59912109375,1252.5981140136719,8977.538305427994,1274.2333984375,356.24889373779297,6643.349772529164,1,214.96568298,52.94931412,0.1373,0.02873,0.1854,0.04421,0.144,0.05441,0.2406,0.0867,0.1645,0.03416,276.8822710309102,67.51375488113418,67.27521040669946,0.3678096830844879,True,8.029999999999957,0.034999999999999254,1.0,-0.8478134886726972,2.442295148450719,-10.80781352681967,9.64339973583804,-9.54008084031848,-1.2677326865011906
