object_id,ra,dec,z,zcluster,name,oiii5007_flux,oiii5007_flux_err,oiii5007_ew,oiii5007_ew_err,oiii5007_centroid,oiii5007_fwhm,oiii5007_vel_disp,oiii4959_flux,oiii4959_flux_err,oiii4959_ew,oiii4959_ew_err,oiii4959_centroid,oiii4959_fwhm,oiii4959_vel_disp,oii3726_flux,oii3726_flux_err,oii3726_ew,oii3726_ew_err,oii3726_centroid,oii3726_fwhm,oii3726_vel_disp,oii3729_flux,oii3729_flux_err,oii3729_ew,oii3729_ew_err,oii3729_centroid,oii3729_fwhm,oii3729_vel_disp,halpha_flux,halpha_flux_err,halpha_ew,halpha_ew_err,halpha_centroid,halpha_fwhm,halpha_vel_disp,hbeta_flux,hbeta_flux_err,hbeta_ew,hbeta_ew_err,hbeta_centroid,hbeta_fwhm,hbeta_vel_disp,hgamma_flux,hgamma_flux_err,hgamma_ew,hgamma_ew_err,hgamma_centroid,hgamma_fwhm,hgamma_vel_disp,hdelta_flux,hdelta_flux_err,hdelta_ew,hdelta_ew_err,hdelta_centroid,hdelta_fwhm,hdelta_vel_disp,hepsilon_flux,hepsilon_flux_err,hepsilon_ew,hepsilon_ew_err,hepsilon_centroid,hepsilon_fwhm,hepsilon_vel_disp,hzeta_flux,hzeta_flux_err,hzeta_ew,hzeta_ew_err,hzeta_centroid,hzeta_fwhm,hzeta_vel_disp,heta_flux,heta_flux_err,heta_ew,heta_ew_err,heta_centroid,heta_fwhm,heta_vel_disp,oiii4363_flux,oiii4363_flux_err,oiii4363_ew,oiii4363_ew_err,oiii4363_centroid,oiii4363_fwhm,oiii4363_vel_disp,neiii_flux,neiii_flux_err,neiii_ew,neiii_ew_err,neiii_centroid,neiii_fwhm,neiii_vel_disp,nii6583_flux,nii6583_flux_err,nii6583_ew,nii6583_ew_err,nii6583_centroid,nii6583_fwhm,nii6583_vel_disp,nii6548_flux,nii6548_flux_err,nii6548_ew,nii6548_ew_err,nii6548_centroid,nii6548_fwhm,nii6548_vel_disp,sii6716_flux,sii6716_flux_err,sii6716_ew,sii6716_ew_err,sii6716_centroid,sii6716_fwhm,sii6716_vel_disp,sii6731_flux,sii6731_flux_err,sii6731_ew,sii6731_ew_err,sii6731_centroid,sii6731_fwhm,sii6731_vel_disp,nev3426_flux,nev3426_flux_err,nev3426_ew,nev3426_ew_err,nev3426_centroid,nev3426_fwhm,nev3426_vel_disp,fevii3760_flux,fevii3760_flux_err,fevii3760_ew,fevii3760_ew_err,fevii3760_centroid,fevii3760_fwhm,fevii3760_vel_disp,heii4686_flux,heii4686_flux_err,heii4686_ew,heii4686_ew_err,heii4686_centroid,heii4686_fwhm,heii4686_vel_disp,hei5876_flux,hei5876_flux_err,hei5876_ew,hei5876_ew_err,hei5876_centroid,hei5876_fwhm,hei5876_vel_disp,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5
38d04m12pt825s-44d21m10pt642s,38.070229166666664,-44.35295611111111,0.40293015396403087,0.282,rxj0232m44,31051.94676559555,151.44743228178103,242.14566353067084,3.22579762717598,5006.835429028277,2.069144049872987,49.51042011434985,11014.607164896215,141.76716261058675,85.62939373986319,3.058005179497122,4958.831772165499,2.052792401296961,49.542630336876414,14442.661164372268,531.3618853915082,30.512970386082582,5.654059152779963,3726.260613729783,2.089837642716103,67.28033288426417,17008.11696555188,588.8343820548147,35.99988703299852,6.265606395301617,3728.9253278108704,2.089837642716103,67.22999199123444,18408.700044086047,167.12776126483723,491.19283186077047,8.541680901074129,6562.773579997148,2.6523136537439758,49.62733204387151,8071.896901109845,171.06090681054934,51.30058375035951,3.1182736903323085,4861.270525828348,2.219693512407941,55.16384289341494,4471.61071869446,195.04090644966578,13.774313570066333,2.127778509883534,4340.522993349205,1.9597753014915162,53.69035058742813,1360.8557727080647,339.5707958342727,4.1181591071086485,4.104830315828355,4102.172031293774,0.4999617834394905,nan,0.0,174.34570490706415,nan,nan,3970.08,1.0,22.900702702093618,0.0,103.77604510392247,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.114148819423,6.99790144227756,231.11940894469447,0.0,0.0,nan,nan,4365.664004395015,2.182983355517421,60.33177029048511,0.0,118.88465675975279,nan,nan,3868.75,1.0,23.500516131444996,0.0,0.0,nan,nan,6583.104096177012,9.99923566878981,192.88987927331783,0.0,0.0,nan,nan,6547.609041617895,9.99923566878981,193.93267853817915,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3425.102296830328,4.257263437122005,156.04671617657579,0.0,0.0,nan,nan,3760.0306665764583,3.979347596322818,132.63602982953094,0.0,0.0,nan,nan,4685.491205848121,6.006659515608402,162.08920568260876,811.2488208812401,160.28172305152017,7.304627405477641,3.137863145018996,5875.3557378103305,2.6286230682964966,54.89910524542829,1.7193517931007467,2.956990093765354,3.5009491441283798,0.22288139897339634,0.198020286712506
8d37m21pt135s2d25m43pt101s,8.622537499999998,2.4286391666666667,0.65112542998946,0.388,macs0034p02a,4447.016963296021,110.941463383716,239.4356916678104,16.315552568647707,5006.832202698838,1.7089029726178135,39.639997673095365,1430.843006713133,92.12557555025566,111.38464317885011,19.898724524025596,4958.811062720436,1.9759597423499904,47.438945476762285,910.0162883239361,202.5623782523701,6.752623086294354,7.565667839596845,3727.142794392498,1.6997384873546624,52.92267599882473,2022.171150918718,401.37806544415577,15.025203771306145,14.991397452231066,3729.0542019215195,1.6997384873546624,52.88307787769345,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,0.0,82.98822865852668,nan,nan,4861.33,1.0,18.702211490174054,882.296859530816,131.88754768022312,425.2974017431796,225.30542303638617,4339.074884372994,4.712280708779452,136.68253726668146,481.3551509742089,373311.04439289286,5.565993876781938,17237.023681578095,4102.847909369239,0.4999617834394905,nan,296.2907381428645,162.9856504746514,6.923918887351384,16.39952846528825,3969.9668716956794,0.4999617834394905,nan,0.0,0.0,nan,nan,3889.202195620113,3.7463177068495033,120.47756425721678,0.0,0.0,nan,nan,3834.026835388957,6.6579039334603705,219.77390240337417,366.55742282710247,72.86722995322314,11.123941210478362,7.750918155299751,4362.713893588344,2.0110771857441354,55.01003664311837,2236.2652140445875,120.7260382345052,133.83466317040694,33.06189380396158,3870.519132306241,3.568960584115003,115.16371758134333,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3424.893764661441,1.2100197923211657,36.67651557314097,0.0,0.0,nan,nan,3760.189924448576,4.341008007398862,145.05898845406668,162.04729766965937,97.44711613465475,47.00823150000482,86.55075674557939,4683.106793292393,0.4999617834394905,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,-999.0,,0.8576071665883748,0.06200743273877839,0.07782121419923434
2d55m43pt935s-15d22m53pt365s,2.9288708333333324,-15.381490277777779,0.15226354502002426,0.3791,macs0011m15,40225.548042634975,211.86761763087924,238.89145727411713,3.43676960469167,5006.836534255342,2.4609696696506336,59.99089870477857,13697.530065703795,207.3775790164046,71.21924373997064,2.9916915834617,4958.89284856137,2.6486497991664346,65.58107282605901,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,26475.565596094082,177.00254821546218,207.2205289442001,2.653572397295819,6562.801845877249,2.61996079625055,48.97635583770447,11669.253009665865,295.2209005966504,77.26887612981558,5.606894620308617,4861.290360386352,2.7474684420319426,69.57714974979896,7387.903486575795,270.89455764323424,20.419272156002535,2.651967858724972,4340.256962788388,2.676638324175445,75.77624822363046,0.0,0.0,nan,nan,4091.7299999999996,9.99923566878981,309.59640827210086,0.0,0.0,nan,nan,3970.08,1.0,22.900702702093618,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,2320.653607632175,33611794.33501866,5.469536874449466,277654.5765095896,4362.869709194244,0.6918341040779183,nan,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,0.0,0.0,nan,nan,6583.2455967966425,9.99923566878981,192.88987927331783,0.0,0.0,nan,nan,6548.120136977086,9.99923566878981,193.93267853817915,2363.2632435261917,303.0569761017582,12.561193561167284,3.012785229986028,6716.687862665875,2.4772359847919185,45.04235870398494,1496.7405378256155,281.9317312010302,7.042263840667361,2.475664957108613,6731.195168707207,2.3388141283920088,42.209666475137254,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,505.73589908744805,112559124.74318321,2.1935473380173613,1492975.7090480076,4686.227657003121,0.6212471469810666,nan,521.2787842698929,104.35426568972038,3.7164052010674045,1.6174979325017818,5875.631503971645,2.050364947335247,41.75707010494864,-999.0,4.103676550854622,5.647979372811599,0.31172219004364876,0.003941304611242232
38d04m00pt81s-44d20m58pt424s,38.06689166666666,-44.349562222222225,0.3112150822270707,0.282,rxj0232m44,6870.733802070937,227.07974876902193,227.42557338032938,20.53053005144235,5006.847967229196,1.9922560460543917,47.427663794983324,2789.9615901766088,307.8517587561948,41.623002282329985,12.7440508502752,4958.679133614232,3.233607736317961,81.04793715068944,6840.013450419853,563.8944626924575,12.134038936120954,5.037589971884107,3726.4456348976246,1.6251504180784975,50.11276121499647,3389.2034685869057,391.4783786781193,6.023604389258403,3.4972990251083758,3729.1197159200306,1.6251504180784975,50.075265545108984,6527.076599985559,264.0374102773462,86.06863089067916,6.668790730086631,6562.923897631342,2.545318311352766,47.47206299423486,5627.059411843504,412.49754898873346,41.39185266304061,8.705630650753623,4860.421270157717,6.040745850720756,157.13133784146416,0.0,120.59639202110068,nan,nan,4340.46,1.0,20.94654063936261,2311.081683018312,35202.73896497697,24.14461585536815,1468.9644689239465,4102.358531842338,0.8025379205933008,12.182905722703998,0.0,0.0,nan,nan,3970.0855538085275,5.538233275167221,176.17242328240724,818.9732221493389,1099.2249423770872,2.3552701427212233,14.313794013641816,3887.2997575165514,0.4999617834394905,nan,8632.83503379487,420.80654638564283,38.861137402116306,8.840134119404643,3839.7825863987123,2.159910051647636,67.8252731482798,0.0,0.0,nan,nan,4362.047885706784,6.483759996099044,188.07795835253393,1412.3096112585356,391.1682374744066,3.639004755726688,4.617376055394275,3868.709490783055,1.9275621721667737,59.100419220053716,0.0,0.0,nan,nan,6581.398502326527,5.831416949196049,111.95198387201481,0.0,0.0,nan,nan,6551.526096662984,8.606955644132427,166.78595087125925,1298.113646597549,382.57472189911607,23.015254455637187,12.687315902539172,6716.299179986355,1.7075894184339742,29.5227528888311,221.4102251299746,606.388925198836,1.640744708947735,8.38729280018925,6730.499985986823,0.4999617834394905,nan,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,5370.640067880585,449.7199406935308,16.404211769976605,6.763423231678114,3759.061184518183,2.1543905148034064,68.98780791993819,294.30551982289876,316.7158837576628,4.649078984199306,15.310321504276095,4684.44689981819,0.4999617834394905,nan,2139.772581271669,1164.0446524770907,28.994544109489635,34.34750191903007,5868.109604787472,9.99923566878981,216.12712798001303,-0.07393317454768253,0.5841187726562638,0.4886698613969296,0.3606670278639803,0.08501252284324196
38d05m01pt605s-44d20m27pt16s,38.08377916666666,-44.34087777777778,0.20850484680744663,0.282,rxj0232m44,65742.252870924,279.3630844105589,211.51163483797262,2.454964973462961,5006.840682175382,2.542036418013178,62.138006517843195,25144.25435755635,291.63884869831116,94.93111491317002,3.0549308944891433,4958.9882613503105,2.6681949699765877,66.10121204681661,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,42172.36444216961,349.8231736679967,259.93906354852214,4.130103054928256,6562.732199154048,2.8432008800688067,53.45682201014139,19196.597714472922,299.84362950323737,74.45287555950006,3.3355987304273627,4861.237523610004,2.480335645502452,62.315387195330025,10886.28389046725,402.5836136735035,29.411724064462,3.852723976076195,4340.148777354658,2.5269280005662744,71.2168194969275,11401.869786709909,741.9821622577688,21.937580433782383,5.702483846684784,4102.239408375591,5.07572317849006,156.03571467694573,1728.0858471867955,13050948.40150045,2.178225311871232,70829.95411136518,3970.008463307443,0.6491429018107489,nan,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,380.3228979007368,38950.43627835045,0.6737512903768447,241.7826992368824,4363.402865537305,0.4999617834394905,nan,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,0.0,0.0,nan,nan,6583.420858721229,0.4999617834394905,nan,0.0,0.0,nan,nan,6548.177291781246,8.951066230498823,173.4976818821831,4393.133611717814,363.96752012134965,24.63825334443516,3.8182863324551026,6715.993300461382,2.7904222041334754,51.20116299240753,2582.3752221958725,454.5042634411294,11.858109605481543,3.895594465459575,6730.307807433698,2.4619530015379785,44.644695736748574,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,1923.3366191088064,498.5500434425034,6.00154214247237,4.75732653458159,4686.240621757228,5.933848462730393,160.097185990627,1678.292503320319,164.5998354272393,8.776100864807551,1.8713525764094598,5875.504336349392,2.653826772094934,55.46546012741187,2.8055381642998816,4.325321311911393,5.278514301528579,0.8667836719785161,0.16519686557033136
8d27m50pt12046461s-7d52m03pt00122377s,8.46392235128097,-7.867500339937108,0.7604079697024868,0.352,macs0033m07,1989.8580137627048,134.16176075728023,203.3195200534202,37.43974560240887,5007.121845676737,1.8539984054224898,43.65280756902757,1658.5674299868408,204.0925579157993,70.60151702974557,24.106066546244254,4958.765273007327,4.5508673414337,115.44405013078826,1789.4140553721531,178.02644303375604,38.10251978744106,19.085513657441567,3726.775585115182,1.9586074361345085,62.50127629541273,1679.3674985561543,164.93054327747925,35.82518460226236,17.68155383329615,3729.4154960138662,1.9586074361345085,62.4545112166843,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,694.7192652635306,80.47314119992325,22.15431006771492,7.360033513405585,4861.513413648567,2.039375311406966,50.163148716775225,1420.7680351178408,136.4030393346567,38.62045347857881,13.13438177237356,4340.048549721534,2.335473556363116,65.35250075666887,48.122219633186646,136.10681358380347,2.9104350127257916,32.93084454200461,4099.476376113568,0.4999617834394905,nan,333.31195442246025,109084.8844982292,40.20563756180133,56615.68291756837,3971.1806651850725,0.500105809107412,nan,1866.8802919249777,159.60897189995407,18.333265495228225,7.067359701090333,3894.0169121591357,6.908306163851457,224.98257795368443,241.89219243400512,52.88113060814982,5.913291970294664,6.04813474764313,3835.8701544139403,0.8218058181884058,14.291109661417583,1880.865788525341,254.21328251608705,143.11976431136426,67.78603291690355,4363.231595126094,8.08208142100637,234.93353206509764,307.51479207358125,53.97967659212756,4.579775977492086,3.683882542413339,3868.2794198096954,1.0076144109716274,23.8501193568782,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,434.67144792143085,16407.08606628253,13.82833408279265,3319.636702524309,3426.991814867822,0.4999617834394905,nan,0.0,0.0,nan,nan,3759.882312073836,3.7962875293070066,126.33474662366608,286.635803809974,71.59951664950457,6.5132333844785295,4.97622283905692,4685.779693834553,1.247136784251732,28.043779287249816,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,nan,2.054680840948238,0.7790798723762811,0.2172857887159369
8d28m41pt88s-7d51m59pt549s,8.478299999999999,-7.866541388888889,0.5528536269911948,0.3524,macs0033m07,92999.24404543037,365.7810820315104,201.4633288606963,2.1643220255395037,5006.858869101443,2.7872396155789945,68.60034740918775,31198.160089300596,143.41569333620788,67.22350763222465,0.857400187100717,4958.929087290919,2.8216998120967594,70.17701455361261,37372.14090883705,235.68870549629105,39.9773493578315,1.2698731765394051,3726.1852048842106,2.358828997205422,76.96531304529108,53716.42987421011,316.56860865529205,57.57183780547839,1.7056480658216422,3728.946524244166,2.358828997205422,76.90772559848584,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,21725.405045988362,107.20101831891134,49.3461566557787,0.6983626287234029,4861.4033546960745,2.7111327605965876,68.59264614341583,10721.259250184099,103.03880969278791,16.009682427823602,0.5449329109051771,4340.471202536136,2.3404664165794573,65.50598750204351,6023.594020426353,120.61961449040375,8.542822548113985,0.6834727540472033,4101.817404263327,1.9339801768266134,55.95723573401166,5394.819733785325,176.43130256135385,5.890418796745483,0.829694108386775,3969.480688986288,3.8069092499174113,119.9961774069519,3406.937049962422,350.21303174556607,3.0315282908183123,1.4096479037956884,3888.833141021855,1.8437998315785118,55.83863801935286,426.64450979961305,9667.36173607035,0.43182958527584164,45.788840923652245,3835.5424015802882,0.4999617834394905,nan,387.28155045704307,628.7120403209266,0.4316952885583394,2.454650443334757,4364.290870937411,0.4999617834394905,nan,10050.361437262252,211.04437129611298,9.879928270452199,0.9504207195018776,3868.7420065727765,2.2025149734311533,68.72091783893868,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,68.3271527110872,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3764.4675947978453,2.436041834153858,79.00346709616254,0.0,0.0,nan,nan,4686.248345046828,2.27278003807379,58.749711087783666,2220.7470089216786,133.2036644533928,8.36451477030358,1.0907764176032526,5875.659825375645,3.145191133742363,66.43923921349055,-999.0,-999.0,11.810823616893371,2.9874931373282245,2.1303721488354173
72d20m20pt67173166s-28d48m43pt05177671s,72.33907548101662,-28.811958826863776,0.5565841194717231,nan,macs0449m28,52513.07243912386,239.0185309732836,199.72403135568683,2.4830293754283317,5006.835078794147,2.3832429151276333,57.92639940587231,18365.05223929169,273.6345744689122,66.82999370752113,2.7628370751375635,4958.857211051854,2.4047088444315783,59.06256437861003,26845.049141063693,220.60414309692393,47.79445437100548,1.9785587819585249,3725.9662679169605,2.1393545844427626,69.07332226819126,36192.90641966788,270.5169646666306,64.5619357504304,2.4262178787583664,3728.736554378085,2.1393545844427626,69.02163981392202,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,14387.345934110266,95.75227834713384,47.00897967676603,0.8973793915784948,4861.204040502411,2.2522827915633394,56.06247604301144,7828.630474807022,98.87838103531489,16.71797592396757,0.7478926278671346,4340.300783201353,2.2142447562012753,61.61525804668516,4559.596931476091,143.61286608776794,9.043532156957818,1.1380891075753965,4101.759365578116,2.264791681373063,66.8530561857033,3135.385368490293,150.27821335954232,5.647878938145368,1.165639903657972,3969.8663979384737,3.0194277085313908,94.18726851471315,3050.6803567774477,182.77097891095542,3.7706311818776834,1.0219295481840018,3888.7758826876443,1.4872785750972006,42.95706503668272,982.1552090565042,121.91982277503423,1.7346317109991458,1.0076699634885682,3835.50193421134,1.7340586902232509,52.66116132370713,182.99506737622252,1083.7983117204876,0.3011719001495353,6.249279255491113,4363.698325824904,0.4999617834394905,nan,5702.013093232134,191.2331573892847,7.5247339777169175,1.1561805512701104,3868.634717591697,2.4082640029231563,75.8278525072869,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,3616.539642505456,256.1798479826853,5.454462600565071,2.464146992045574,3423.7833339601652,4.9785324870753715,183.16441137270303,387.2062173531607,0.0,0.75676430655287,0.0,3760.4738863112034,0.4999617834394905,nan,351.15584540221437,66.61624299103622,0.8152345850220726,0.47293007650952346,4686.315803464288,1.2009913610668101,26.515238822621463,950.4546562181882,110.68664733594628,4.670699427538448,1.1825353699038692,5875.762751469142,2.3863446178680623,49.431598249289316,nan,2.235741973010189,nan,0.30468698604343375,0.06592281184380555
7d03m32pt925s-75d37m59pt602s,7.059145833333333,-75.63322277777777,0.23106158930052478,0.388,macs0028m75,17264.967022985373,170.143589825181,197.27912917579164,5.3102858118148815,5006.838457517061,2.291330428642881,55.476830845427365,5835.7960323181715,176.24249381838428,82.3210923398693,6.898122352436798,4958.828083583019,2.117854708351957,51.315895942818564,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,8991.287283797878,117.56867187580862,2030.528248569739,50.85684229170202,6562.704707425284,2.346261513957753,43.44170019370706,3394.947663292338,190.44500116883128,44.995717061872924,7.2392242792566766,4861.484313918959,2.2294403104980827,55.432755659308974,3295.5913594806575,272.56633336028324,22.583651592955796,6.615404184589362,4340.382468815433,2.363411349207305,66.21093323568716,5842.034499616334,625.5210600076218,50.361371290384945,21.559674087734287,4100.508228813978,7.6682180709011565,237.01360230875272,2034.6025046989455,232656.1279998508,62.734904088120075,30877.438746791307,3970.554170858521,0.7543626814252954,9.016760137713636,0.0,0.0,nan,nan,3889.0602957057204,4.3500546910678795,140.54521431655414,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,0.0,0.0,nan,nan,4366.36162066795,0.4999617834394905,nan,1604.1751400933504,86997.18986450817,28.326524695155424,7036.110107492781,3869.047860969674,0.8016848888159656,12.859080849112045,0.0,0.0,nan,nan,6582.826142834103,9.99923566878981,192.88987927331783,0.0,0.0,nan,nan,6548.707348253653,9.99923566878981,193.93267853817915,1314.744592743833,187.0146393245342,52.40095869214932,13.943876454115092,6715.384091793224,3.041551635075633,56.1050017933438,428.29690020817327,10877385.112242773,25.491234200383808,1208364.713703864,6730.493920889327,0.636520711631312,nan,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,263.5050902725847,203.88647066556103,3.292509701954125,7.791062965059447,4686.099073732242,0.4999617834394905,nan,728.0547867010443,187.99169651749892,55.5523237387612,31.185320917976856,5875.708723645422,3.1380123274138025,66.27968103223454,-999.0,3.101949365675077,4.18482618305879,1.4777527378282016,0.2506534551528617
38d04m12pt5165831s-44d21m10pt25253581s,38.07014349530422,-44.35284792661314,0.4029405823417198,0.2836,rxj0232m44,28345.375371004407,154.53941802758376,189.58957796280893,2.8233114899721783,5006.835890382661,2.0887357737830605,50.039476914578174,10026.732628396747,135.0482092901036,70.33152769135499,2.628370001617196,4958.843291805465,2.022435802994368,48.71277557914197,14878.542796177924,384.3488953115601,46.53343545239573,6.054081264354343,3726.309375463871,2.1177576802428324,68.29194109121444,17021.42574270863,416.30610621092893,53.336170942733716,6.557456073354529,3729.0189059702375,2.1177576802428324,68.24084328664235,17394.86417088579,162.47107844096126,1738.8193620627976,31.108025872016743,6562.815252509256,2.698565381459293,50.55694282826278,7842.8120954905535,184.78775913439276,42.196763125953254,2.8516400183384967,4861.287588262637,2.1064001416719083,52.02799901069767,3074.8171257738472,197.4638478929379,8.685227430559248,1.9755849797642737,4340.2702934853005,1.3860415821158585,35.088428754653116,552.3725582394956,255.5526198509037,1.399251167083889,2.5862463994028277,4101.951243052055,0.4999617834394905,nan,1458.5480870299266,239.3516597260846,3.211807914415277,2.265546731590784,3972.848731859798,1.188494284862288,30.800041499925303,1319.6545177500354,260.42951056836347,2.408391795421023,2.1484201738089874,3890.007980963755,2.3728359172933975,74.21893069997564,0.0,0.0,nan,nan,3835.039855315645,3.4535383224115432,112.2553345400543,1078.958362063835,205.10762698478544,2.40346852459262,1.6022302754309352,4361.6936598107495,1.2172712755650097,29.057471935947735,2132.2534249381065,200.92728919479976,4.028245580232404,1.7391741383394113,3868.53474563845,1.6838190379034799,50.394897434655164,0.0,0.0,nan,nan,6583.182851235239,9.99923566878981,192.88987927331783,0.0,0.0,nan,nan,6547.733365368436,9.99923566878981,193.93267853817915,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,156.52367757076777,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.214765863365,3.2908463581394454,108.87507516143616,0.0,0.0,nan,nan,4685.678629784709,3.8452021735241377,102.7285692171856,0.0,61.34446126900062,nan,nan,5875.62,1.0,15.473706908126772,1.7336036660304723,2.976528569181042,3.5322565947863267,0.14846846228881797,0.3183128686473187
24d30m30pt195s-21d55m03pt284s,24.508387499999998,-21.91757888888889,0.6015831643794081,0.35,macs0138m21,4064.454909303934,111.31957017595685,176.6323358597911,13.213752189664946,5006.8397480163185,1.7852449765998026,41.75877596927122,1183.9676760695886,109.21284470800244,22.567904636533868,5.775805266056429,4958.97967596512,1.590801490530053,36.67422530027283,2538.2107197065543,134.97220906600322,29.552691080090046,7.915818246457717,3726.097738006498,1.544100169260885,47.02564321794294,3170.4883011409984,148.7722626299271,36.98944139001292,8.725160529282643,3729.0085662071288,1.544100169260885,46.99045740994522,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,1293.7852016249553,70.07004353899765,26.55686638790537,4.1255505329862325,4861.151005993916,1.6726914294305244,39.784696663247,926.8416082435999,154.71924768738728,11.54973908582595,6.829005506417834,4340.269062940992,2.8489665815088285,81.00148977748053,0.0,0.0,nan,nan,4103.71927736361,3.8943604225829858,118.9050771459104,953.9945537316463,455.6284478956993,19.052561762898275,39.1905641563521,3969.5192930341627,9.99923566878981,319.8627926142355,0.0,70.16337486776804,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3836.205449685883,6.796502382109993,224.39957526952426,0.0,0.0,nan,nan,4366.820801199893,7.676128893113478,223.04155636023688,1169.3072053968642,130.2240695275361,21.66587809233106,11.048862770287432,3869.4378683125806,2.349112705399143,73.79114006508676,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,364.0193087049869,253.56743459247306,26.465902014398136,117.24784979066408,3426.9950507773133,0.4999617834394905,nan,1743.1953253073737,126.107375167154,66.62444036319032,23.69486096755267,3761.319018658984,2.6483084676162356,86.48020761663409,251.86893726110065,1862858.4297398063,5.18914498322316,117423.03446304027,4685.008225170213,0.5007702004218791,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,-999.0,-999.0,-999.0,0.10220636060932226,0.0001424559763818357
