object_id,ra,dec,z,zcluster,name,oiii5007_flux,oiii5007_flux_err,oiii5007_ew,oiii5007_ew_err,oiii5007_centroid,oiii5007_fwhm,oiii5007_vel_disp,oiii4959_flux,oiii4959_flux_err,oiii4959_ew,oiii4959_ew_err,oiii4959_centroid,oiii4959_fwhm,oiii4959_vel_disp,oii3726_flux,oii3726_flux_err,oii3726_ew,oii3726_ew_err,oii3726_centroid,oii3726_fwhm,oii3726_vel_disp,oii3729_flux,oii3729_flux_err,oii3729_ew,oii3729_ew_err,oii3729_centroid,oii3729_fwhm,oii3729_vel_disp,halpha_flux,halpha_flux_err,halpha_ew,halpha_ew_err,halpha_centroid,halpha_fwhm,halpha_vel_disp,hbeta_flux,hbeta_flux_err,hbeta_ew,hbeta_ew_err,hbeta_centroid,hbeta_fwhm,hbeta_vel_disp,hgamma_flux,hgamma_flux_err,hgamma_ew,hgamma_ew_err,hgamma_centroid,hgamma_fwhm,hgamma_vel_disp,hdelta_flux,hdelta_flux_err,hdelta_ew,hdelta_ew_err,hdelta_centroid,hdelta_fwhm,hdelta_vel_disp,hepsilon_flux,hepsilon_flux_err,hepsilon_ew,hepsilon_ew_err,hepsilon_centroid,hepsilon_fwhm,hepsilon_vel_disp,hzeta_flux,hzeta_flux_err,hzeta_ew,hzeta_ew_err,hzeta_centroid,hzeta_fwhm,hzeta_vel_disp,heta_flux,heta_flux_err,heta_ew,heta_ew_err,heta_centroid,heta_fwhm,heta_vel_disp,oiii4363_flux,oiii4363_flux_err,oiii4363_ew,oiii4363_ew_err,oiii4363_centroid,oiii4363_fwhm,oiii4363_vel_disp,neiii_flux,neiii_flux_err,neiii_ew,neiii_ew_err,neiii_centroid,neiii_fwhm,neiii_vel_disp,nii6583_flux,nii6583_flux_err,nii6583_ew,nii6583_ew_err,nii6583_centroid,nii6583_fwhm,nii6583_vel_disp,nii6548_flux,nii6548_flux_err,nii6548_ew,nii6548_ew_err,nii6548_centroid,nii6548_fwhm,nii6548_vel_disp,sii6716_flux,sii6716_flux_err,sii6716_ew,sii6716_ew_err,sii6716_centroid,sii6716_fwhm,sii6716_vel_disp,sii6731_flux,sii6731_flux_err,sii6731_ew,sii6731_ew_err,sii6731_centroid,sii6731_fwhm,sii6731_vel_disp,nev3426_flux,nev3426_flux_err,nev3426_ew,nev3426_ew_err,nev3426_centroid,nev3426_fwhm,nev3426_vel_disp,fevii3760_flux,fevii3760_flux_err,fevii3760_ew,fevii3760_ew_err,fevii3760_centroid,fevii3760_fwhm,fevii3760_vel_disp,heii4686_flux,heii4686_flux_err,heii4686_ew,heii4686_ew_err,heii4686_centroid,heii4686_fwhm,heii4686_vel_disp,hei5876_flux,hei5876_flux_err,hei5876_ew,hei5876_ew_err,hei5876_centroid,hei5876_fwhm,hei5876_vel_disp,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,WFC3_F502N,WFC3_F606W,WFC3_F625W,WFC3_F656N,WFC3_F775W
16d23m25pt29930915s-24d39m00pt18617469s,16.39036091920871,-24.65005171519112,0.20066348541652523,0.23,a141,46414.11595383298,143.02403993696433,36.84808327650168,0.3101416513939451,5006.84331163216,2.6596058877230777,65.24208029260636,15723.733679629864,152.60417210141327,12.040856508337122,0.3242408011902431,4958.895413135478,2.629271586229135,65.06509209854416,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,42993.828526946476,519.4251608608979,58.969923149810235,1.3646099801979266,6562.841885124649,2.8469157496288378,53.53117138374809,19228.351507152973,139.61796238952144,15.423585485755876,0.3212150627396743,4861.3064532260805,2.5794228655077753,65.0157892726811,8617.292015632725,151.8252167935704,5.139816890747873,0.3207474459967908,4340.288728562848,2.2249720791787246,61.94682172346044,3381.5203152388485,181.41935105118648,1.5337373392598335,0.32878276666708245,4101.695147172236,1.613981568750522,45.13823532777175,1645.677545846722,6822528.675151535,0.7788163577286512,13900.026696197594,3970.2319371326107,0.6154249277684509,nan,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,485.65460827123087,396.819058295209,0.2570247073081892,0.7358909299727312,4363.363997083516,1.1885315533156557,28.026269588964638,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,4491.909350374809,3311301872.5104184,2.875986345644722,4047521.3650839203,6583.528739284776,0.4999617834394905,nan,0.0,0.0,nan,nan,6547.950407228365,9.99923566878981,193.93267853817915,6397.6224755728,504.0215631373625,8.66084114766531,1.2761945385249067,6716.669145305724,2.699152827299822,49.41197155860386,4218.336920146773,671.0194311228636,5.431782492715581,1.6126172801938083,6730.9951389619,2.56443740665655,46.663045408367765,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,123.0568274905238,94.91241585518657,0.07747616130380516,0.18274183838157423,4686.205018734632,0.4999617834394905,nan,1869.8237774541888,91.41463011233184,2.3049908350241477,0.24500171983020916,5875.5840737593035,3.0600896688159485,64.54649010874104,nan,,nan,0.558267557327891,0.712271113794076,8.473962420872178,0.29268081344969604,0.46831336505149707,38.66812003233002,0.5396949168922272
16d23m41pt80164201s-24d38m36pt18549406s,16.39494490055822,-24.64338485946044,0.5762005650841973,0.23,a141,90220.55325228604,275.8312744599267,67.7629752807984,0.565867753507277,5006.855961654468,2.3884500159569866,58.06489680098777,30666.45837037372,226.06446710346555,22.92794705302657,0.4689471876553534,4958.961241157075,2.344405938319005,57.44239658444182,72073.79673088921,389.2436199818702,25.45051829052698,0.692339978094741,3726.1090138316545,2.189466292461421,70.88278741469337,99966.78057531624,493.410238965304,35.367895293715584,0.8776190963717544,3728.861418460544,2.189466292461421,70.82975107159099,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,35854.96037269055,119.47082155031613,28.454538496287352,0.27194160379039495,4861.305197845398,2.3865598868475035,59.7511286380271,16326.698169111647,106.31621845911695,8.611820777983192,0.1986124693131658,4340.446237068786,2.1949344903514842,61.01795830093788,7982.992356720413,98.90381463691679,3.378034139188882,0.16721766679249067,4101.761426420842,1.7430865826927462,49.54793036769088,4218.84876830022,120.98446749463834,1.5705965559750728,0.1939599325696718,3969.7194392093543,2.0323916954809604,61.18587253764914,4890.882654569358,374.2013563164354,1.5781189757921144,0.5461596244539119,3888.9035106619226,1.4326755662913653,40.920090587036334,1050.7822437386565,3989561.8588674837,0.3552271980916628,6313.6161605311645,3834.9949567086255,0.4999617834394905,nan,0.0,0.0,nan,nan,4365.131654656313,0.4999617834394905,nan,12015.357199983184,274.70991544386084,3.899807376899001,0.4084430385453182,3868.8122371623676,2.2690980923475035,71.02800763818381,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3425.555080596185,5.617860378943324,207.13273021041027,2579.000777052019,381.71053886792197,0.9660137684392478,0.7030845571208365,3760.929239159991,7.81385698998343,263.5062221288994,517.0487389058812,130.245273385186,0.32943029731935897,0.2537827846481566,4686.111784703638,3.6891729439197176,98.4140763940728,2480.0532225503016,132.06243986699735,3.208959643882157,0.371494339267426,5875.749328267489,2.7738017713910645,58.15611881445357,nan,,nan,0.9797567426508822,1.2516230116412654,12.738758378446155,0.49205080490422265,0.8403856408000279,74.27275028092791,1.1267625697471784
16d23m44pt22264049s-24d38m43pt58535203s,16.39561740013605,-24.64544037556473,0.687697362608686,0.23,a141,8260.409849745954,114.81609512691726,382.39898449619625,14.51790052713935,5006.845628450111,1.0087996936954478,18.47069661171365,670.6680306362261,273.6233602736578,7.947805111946133,8.996942032393898,4958.877408351355,3.429000343282057,86.17891207934086,0.0,0.0,nan,nan,3725.9324198462996,1.7634085564161255,55.301247663021,2491.457000960104,15115.32417671494,44.34533652317641,1350.2853166122088,3731.2770461895784,0.5740891323505166,nan,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,0.0,0.0,nan,nan,4861.356160594009,7.397829740628601,192.86758754955895,0.0,0.0,nan,nan,4344.469419594942,6.448203034662293,188.01465849865872,326.67526252203544,6.574273844636221e+50,7.577328868382431,6.089898320883069e+49,4102.644396289835,0.4999617834394905,nan,88.20005555192633,98.9448753239596,0.9127681350439357,4.412248574595656,3968.695857229676,0.4999617834394905,nan,806.5949382585502,82.37187423106506,6.218386055727409,2.8779860246237927,3885.8633920452826,1.8105824008214393,54.66142747194988,0.0,0.0,nan,nan,3834.92909088298,3.30886289159725,107.34666196652398,0.0,0.0,nan,nan,4358.281225800788,0.4999617834394905,nan,0.0,0.0,nan,nan,3869.6892673575207,4.459233942109001,144.92209371727614,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3426.2985897636386,1.6925722778810206,57.264994606461215,0.0,0.0,nan,nan,3760.0689023751834,4.150217336330868,138.50930825113744,93.21060878843072,4.366576458796755e+18,0.8101664417910158,1.1618719826633787e+17,4683.47466252733,0.4999617834394905,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,,nan,0.11546588866041389,0.16118918133123902,nan,nan,nan,nan,nan
17d53m07pt61874487s8d56m05pt75307645s,17.885449651352566,8.934931410123806,0.6984787742335801,0.4854,macs0111p08,3658.2623614266076,105.17128803280409,452.0042764918945,35.49361442297529,5006.849691213242,0.8135140984121806,10.539436781375958,199.73363162914418,24944294.5592619,5.781753017979172,2001797.427579608,4961.39190193422,0.4999617834394905,nan,882.4444436023665,118.95645183635561,3.566573428574087,2.4255232486932883,3723.8860830863005,1.4289341433093352,42.56394680305734,419.88334616382724,79.71986812988192,1.7056236142832597,1.625488912512235,3731.113748153675,1.4289341433093352,42.532099352233615,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,252.28539911406318,297.8923689596407,79.2478946858816,268.7546493881108,4857.419665375242,8.204778573343805,214.08605511377814,0.0,0.0,nan,nan,4341.534934008771,9.99923566878981,292.5682705754515,0.0,0.0,nan,nan,4101.474181683113,4.647846317010122,142.61509248073926,835.4957775038143,227.94942868145665,29.1134851899415,34.17014964235242,3971.4830232173276,8.271748095604424,264.30193019434415,279.14435339587493,131.31628189546797,5.8128778376129056,12.357531338633807,3890.4186549956817,0.4999617834394905,nan,0.0,0.0,nan,nan,3834.204879187958,5.547462510999767,182.6675373754802,0.0,0.0,nan,nan,4355.511935330977,0.4999617834394905,nan,667.2362029705963,114.18684025885555,10.984340654535709,8.626584509410874,3865.9873298544117,2.4310230777975645,76.61024934034023,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,853.6758864849797,118.37486729076001,118.8527486375135,105.0038622181764,3424.9291138009853,0.7993372259621435,14.341061433366578,0.0,0.0,nan,nan,3759.6135687440337,6.157898168477341,207.14924953680944,0.0,0.0,nan,nan,4685.593906591954,2.016618787273258,51.38480666533038,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,nan,nan,0.5594248643065918,0.45425469880332237,nan,0.0050290005356911655,0.030804564469572183,5.760835785431746,0.08320179167610156
224d52m16pt41356234s-18d10m42pt80767292s,224.87122598953792,-18.178557686921437,0.23327373775613336,0.2357,s780,102547.04492919674,3094.7383310870396,4.029413409842039,0.33216194863235443,5006.693425587598,6.838786770446091,172.97815869817788,37298.815495972856,2560.134693860093,1.3790122917018506,0.26258191912356327,4959.386460675813,6.196469983321404,158.06368699067937,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,511327.4867205364,62003.27568416229,8.716138191186799,2.024364710328479,6563.014654779798,4.193381577686865,80.20498531505689,337095.66226330976,3167.7934548438216,12.740165271189452,0.3433620839801551,4861.555446176362,5.093265231055665,132.11839632352542,143702.09407398745,2377.587161177409,5.79655450258029,0.3396407759548999,4340.612260817769,4.304277482877953,124.56815194314962,83497.96086548599,2194.1831673305346,3.548089180598037,0.37245810917445976,4102.121017265869,3.610605318037355,109.94024468433915,60908.74378772515,4227.502041197366,3.287923338743753,0.9827685706306912,3969.6662913270693,4.848964210959904,153.86488865589936,53080.56626983629,3722.7688890993454,2.853731615584598,0.9049726994093784,3889.5297930320194,3.779033353014768,121.56755449745356,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,0.0,0.0,nan,nan,4364.354961873763,9.99923566878981,291.0428046557292,30127.71271622653,3526.577949589113,1.560847884617249,0.8369635781091119,3868.7832977792646,2.0511272408652537,63.44476253197885,623546.1348442436,74699.23922700653,12.649995168050378,2.893160030947684,6583.5291599519305,5.002724532811043,95.79049238000111,80004.09713180298,54219.948261420825,1.687065778364009,2.195062025838333,6548.344117351842,2.8735662921376335,54.186157951787635,241587.6005487161,17506.792222623848,8.836000275220552,1.1976512260174255,6716.417471729476,5.997401257944167,112.90376753941618,76868.3208584929,20758.05379294488,2.5189384650806934,1.2694228350544732,6731.698669371412,3.661748255125484,67.98285058761464,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,9405.779531484644,3156.4545172094304,0.35159330471736916,0.36110708092481564,4684.179060800886,7.346645513533352,198.70053947244332,17657.113360591324,1669.9685404786287,0.7472298422133993,0.1536341667091042,5876.01567500398,3.1696798728532323,66.98339088512222,nan,nan,99.78659617599874,17.313902497861765,17.274704340368167,259.12601118325,14.94446560138275,28.183746037650504,2780.999151564573,56.13456239847895
22d58m06pt50286053s-13d36m36pt13305433s,22.968473016813828,-13.61003695953594,0.20058098305205618,0.2048,a209,14644.831324942406,266.63857642640426,3.79985720554742,0.18896891069316116,5006.855851321377,3.000602922275091,74.19187434331835,4474.798668847309,283.19114357129064,1.1363569801199425,0.19952638243816428,4959.035644860696,3.183098184268376,79.71919135529599,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,54225.01839404688,1446.3809323107866,18.528488188521273,0.9466086319161057,6563.038629475888,3.309584301510917,62.749338160623665,20194.108606324626,256.8564261325533,5.226521289464113,0.1906658007313659,4861.418526735113,2.785307277878426,70.60142093713746,5302.3611893495545,336.2177871098516,1.298156806159367,0.2915568858826445,4340.277386650128,1.7302806190316713,46.412311404669985,911.1004680043419,494.00020995727505,0.19956421541263797,0.43235135879059805,4101.666144169028,0.4999617834394905,nan,0.0,0.0,nan,nan,3967.6223449200197,0.4999617834394905,nan,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,0.0,0.0,nan,nan,4363.36470420288,1.4762074367012508,37.922408108646565,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,6983.976821445772,4402.5698587406,1.8383178000351927,2.21230928004868,6583.714491287239,2.2591069957062975,41.53629276135709,0.0,0.0,nan,nan,6549.257019415053,0.4999617834394905,nan,10687.725286305667,847.3651636693883,3.89622490576317,0.5777772482398496,6716.595593817197,3.1800026042662557,58.79845525203337,6875.781788242393,1122.0955287537176,2.4589655823071537,0.7489552691227913,6730.986219341858,2.938380435824002,53.97790279589559,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,1630.4710327620282,265.1593106702919,0.3636373288920744,0.18103722379982873,4683.490684849844,2.576030336635002,67.35723308681142,2069.1761285849484,163.41519843245587,0.6686704599040042,0.11479864796106258,5876.18198673026,2.6726829922694315,55.88891646211825,10.883465580627279,39.14003152070735,72.97721679641893,8.51862283589169,9.283270583724152,38.82072195399983,1.932774392080541,3.461125507493079,337.18133092539,5.411397932806499
24d30m35pt75502313s-21d55m44pt49235452s,24.50993195086999,-21.929025654033342,0.33346293128152293,0.338,macs0138m21,22017.429892873144,343.5388216666282,2.172112429980835,0.09257280659979197,5006.802722062635,5.858097175263073,147.88800465857423,6966.910955947485,426.62453624231324,0.6536653890174202,0.11104497099148057,4959.324388226746,5.689769697993956,144.9638137418852,90434.16375707932,6252.59424268623,4.975681694572989,1.7326551593696184,3726.2634370948167,4.168282120201294,140.39825470882352,98238.63608138027,8713.542984154596,5.415525537740924,2.4146081805235147,3729.0291566398387,4.168282120201294,140.29320508705644,99963.04433871922,5751.534497702802,13.550321738803222,1.4932764174203381,6563.055257687518,6.694893525627373,129.1607354172213,23103.1033351235,901.0710772726619,2.253887597652429,0.252136556068123,4861.283235772934,4.71846832238093,122.20146704415906,0.0,0.0,nan,nan,4340.680115305901,0.4999617834394905,nan,0.0,0.0,nan,nan,4101.656596553396,0.4999617834394905,nan,0.0,0.0,nan,nan,3969.971317135778,0.4999617834394905,nan,0.0,0.0,nan,nan,3888.984912746967,0.4999617834394905,nan,0.0,0.0,nan,nan,3835.4285045121073,0.4999617834394905,nan,22702.234175972502,4930.394101590102,1.5442239633465065,1.1733329802344403,4366.729692681095,9.99923566878981,291.0428046557292,74996.97083433944,15450.944506746926,3.727477769983688,3.5307003046879153,3863.065284460175,9.99923566878981,328.2406140748108,0.0,0.0,nan,nan,6583.094612186987,1.515222445604764,25.987001608545565,0.0,0.0,nan,nan,6544.495750255875,9.99923566878981,193.93267853817915,8468.336917041943,1205.4994319818195,1.5992190952147505,0.4259290737854434,6714.61206384004,3.4065352694438986,63.19292580841747,14015.751654436446,1927.0639913131963,2.7430318957352258,0.7039002278440353,6730.911837896711,6.764060653692774,127.25192199632696,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,19777.096819726972,2760.6780159864466,1.008035331388816,0.6919345924750038,3760.94778920748,6.326545430829964,212.89574334704471,3081.367551132285,636.6515637302657,0.24039434240948057,0.15176185390236424,4688.439888089058,9.99923566878981,271.0131455203778,7178.303215597252,691.5730360163664,1.149433851408633,0.2408063021207004,5874.689319608157,9.133532775251835,197.31896637193304,nan,nan,nan,12.697534146792188,14.372655803433675,100.82941576874522,4.246751958862773,7.038691651920469,588.4738555616332,7.935210748329316
24d30m37pt04859018s-21d55m45pt69238209s,24.51029127504925,-21.929358995024447,0.6515907327578208,0.338,macs0138m21,11163.248538916061,104.74050925854306,2.7999733176302706,0.07175720885231784,5006.833882979474,1.8403824656477712,43.27868778937701,3641.8095702939822,119.95167733708675,0.8837829459457927,0.08076617910270328,4958.92826270337,1.9088857531900179,45.592868076934536,4528.532028491747,136.7015175199434,0.38891443469708376,0.05913979635670036,3726.006204739597,1.6764517729158297,52.04829811124338,4857.0990947748805,135.25046921775615,0.41799700537182594,0.05851204399043588,3728.974078722833,1.6764517729158297,52.00935422236423,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,2101.119979850543,96.57935690107739,0.47559674398784135,0.06270166272278933,4861.336716473909,1.3657089840611922,30.71034207253688,1537.9311411408694,126.59375881708766,0.23709976203672964,0.06912316926163414,4340.413109416446,1.8397622485571763,49.9034862472642,0.0,0.0,nan,nan,4101.008661566657,7.798754542954243,241.08191509216041,0.0,0.0,nan,nan,3968.852024391603,0.4999617834394905,nan,1825.5751443290244,291.61886849418386,0.1883281332613143,0.13617212455078628,3887.815427431241,5.230673777785717,169.68824180162866,1216.2921404726096,128.93873183902528,0.11722947084274145,0.05812372995781521,3836.3753823081684,2.0843423091793,65.16814731796006,0.0,0.0,nan,nan,4362.061523546808,4.3538549440217365,125.38451382439104,2157.3879894400447,92.99170135445563,0.2152152948463883,0.04249450555600106,3868.8376213106794,1.9294713144146949,59.16784222588116,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,1704.826569307388,190.22557505020433,0.10562162736170769,0.07505187463603752,3425.483551381065,2.1817092385583368,76.78602643572997,2903.4528484165917,228.55707205668577,0.25877155469329677,0.10010155114929564,3761.933148846556,4.272235417308799,142.6990268306968,191.19658417817502,2520989.559685406,0.03768935513700269,1518.8660877066945,4687.660918208171,0.5015204871479552,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,nan,nan,8.652275702812762,8.205570685157282,82.2640805872795,3.655556793814532,6.144281696339419,518.7930415971576,7.0939924625614506
24d30m57pt53061573s-21d55m48pt89244417s,24.5159807265927,-21.93024790115726,0.30889541782183505,0.338,macs0138m21,16307.613963970616,115.87045840172259,28.0017821320661,0.5434412426775729,5006.854821030017,2.4419275239159073,59.4856741540614,5291.193660547624,93.79310216004342,8.10523734524054,0.3986390861344891,4958.913873887553,2.578771477701254,63.719052032484726,15587.11913936103,397.2505534462897,22.577835172822486,2.899269604229507,3725.6839919862628,2.458594565028732,80.5279116951451,22298.876573036127,531.1277127585132,32.36479707856554,3.8763506311210163,3728.5649343471623,2.458594565028732,80.46765861947252,13840.213917798948,145.45768660412674,20.11807904034704,0.40500315795172853,6562.597724483017,2.696008768172357,50.5055881920589,6085.255568819059,108.13803618390789,9.262117710051044,0.47211408442095026,4861.136950807476,2.3195192901522366,57.91217055220525,2279.8961237749877,144.17741185400578,2.87830463166032,0.6447143056316607,4340.259645051431,2.1174116997797454,58.613868294051734,0.0,63.94001653071582,nan,nan,4101.73,1.0,22.16567686891332,606.212855168016,1.2161782746275405e+81,0.6235094836895441,5.388383920115833e+78,3969.207642273247,0.4999617834394905,nan,439.1863390322749,266.1718146727117,0.4034453919319766,1.1060253234806767,3888.8838557857903,0.4999617834394905,nan,0.0,0.0,nan,nan,3836.692291079186,4.731445223147438,155.32465534157762,0.0,0.0,nan,nan,4366.93096836411,7.491435224483138,217.62944024601606,3344.1071597071905,194.46397997435955,3.1009007345094193,0.8261714999764741,3868.5480646385085,2.7233304936487124,86.60643066643087,0.0,0.0,nan,nan,6582.754851394047,0.4999617834394905,nan,0.0,0.0,nan,nan,6548.955434848997,9.99923566878981,193.93267853817915,1921.879364229995,250.0781007522562,2.771161009187163,0.6744283581372222,6716.696390990581,3.0173681931320195,55.633854418172305,1729.985325053646,265.119901370505,2.61944126232297,0.7492686248224959,6730.472719266192,2.7257463830356405,49.82704618771155,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,4864.797923469004,408.2297782843427,6.13281846447834,2.534876756234936,3758.515729381463,7.74102809095236,261.0302535693579,0.0,0.0,nan,nan,4686.774399119203,6.1660447575112896,166.44864336343366,1269.3989359262036,199.5803907132916,2.8011345459505255,0.9577606293274689,5874.30366693455,7.379784642669352,159.1806968521269,nan,nan,nan,72.43022985309364,97.36267337130141,5.1082638501065745,0.2332395976677187,0.4070733805652478,69.37680175068863,0.6778839859187374
24d30m58pt17739765s-21d55m47pt69243466s,24.516160388235388,-21.929914565184216,0.3087744999888289,0.338,macs0138m21,7800.608588346703,111.61165337792232,30.61068292327186,1.1962962731826063,5006.8544177752565,2.5957679348519624,63.55799147669558,2161.6304660701944,110.12884094347115,8.74273937289391,1.235756630269066,4959.1300022500145,2.412218903100183,59.26406874431527,9135.78884172343,359.7825741849842,34.12811031109105,6.770698326446437,3725.9492556871214,2.5287242049283067,83.02448932927,12186.45264062774,467.6908907170989,45.61334713429686,8.801409957794073,3728.7481364280657,2.5287242049283067,82.96236824934962,7905.237693569479,143.39676876016344,54.28729789546318,1.8862209844670015,6562.714865451209,2.8466379319247714,53.52561135843563,3178.5004541680896,74.06290194931515,11.816743029033287,0.7897644285676164,4861.240365608004,2.1861303177172164,54.23682913141637,2053.859538733134,154.78011593550372,6.308632177650485,1.6839203664557394,4340.291405451346,3.089220942720047,88.2531756119921,271.79969329087817,159.15738157836043,0.7498565786784037,1.754738089808681,4101.39946580456,0.4999617834394905,nan,380.3606117963406,86.45621682029939,0.8381722048947654,0.8197938240386597,3971.0460583893173,1.1172754161140699,27.924505805999626,1251.856345790977,999822.1013348541,2.8245798734939425,10192.980003118586,3890.6832447133716,0.661624051321544,nan,0.0,0.0,nan,nan,3832.0281288173364,6.758628311011896,223.13564501367648,0.0,0.0,nan,nan,4364.634748142178,3.893116551731245,111.74239653013221,0.0,72.95117572145291,nan,nan,3868.75,1.0,23.500516131444996,0.0,0.0,nan,nan,6583.752383857813,0.4999617834394905,nan,0.0,0.0,nan,nan,6546.5762081795065,0.4999617834394905,nan,1479.825387219687,258.4080623909897,12.273490823957898,4.0087060971963755,6716.450872833054,5.059855353812477,94.98732744798738,675.7690995022722,167.37727338164308,4.623265987888567,2.1372350751943427,6730.838597074198,2.3105203525305846,41.64845495732875,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,286.7476199202837,268.98907659122216,1.2802712592122552,5.919904170345864,3757.4339656830957,0.4999617834394905,nan,0.0,0.0,nan,nan,4687.847047671244,0.4999617834394905,nan,486.32912182698107,117.275416297794,3.0062435727403707,1.5763991345877608,5874.714163427477,2.2401627623591973,46.10821125999249,nan,nan,nan,49.57789896331026,78.11942580807627,3.2837301600174493,0.1629653380606953,0.2863060529434169,59.31651916710523,0.42368450814439457
24d30m59pt90139654s-21d55m09pt49240601s,24.51663927681674,-21.919303446115237,0.24434970173303205,0.338,macs0138m21,1025.2411038639768,8659.39774518435,36.85214425584145,850.1838783470287,5006.82770767093,0.4999617834394905,nan,0.0,0.0,nan,nan,4958.754111085991,5.925437480283667,151.058567076616,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,384.81683364896696,126.29064055606493,93.03170173176231,58.47637721775034,6563.256809647169,5.352072957036428,102.93169995576082,402.3574095453561,66529176.460956655,11.262946493876274,5342698.254330325,4860.665429388781,0.5924113385136744,nan,645.3007944575552,176.4100528683216,34.6644848070282,33.59057416938448,4338.6742634567745,3.11682040784716,89.08411567993642,0.0,0.0,nan,nan,4102.507738863922,4.890378254827412,150.2253140041375,0.0,0.0,nan,nan,3970.773223988634,6.436461460906185,205.17631390149126,4261.461206474501,441.86839301797244,22.01210504891209,10.346340060808116,3885.4838020099965,9.99923566878981,326.52642944617054,0.0,0.0,nan,nan,3834.412690142942,4.512102868550779,147.9589054874992,757.146619230707,14598.38195500972,29.550757385419416,1994.6963092079434,4365.30670388212,0.8139358537506731,12.118275051750055,0.0,0.0,nan,nan,3873.071179024091,0.4999617834394905,nan,0.0,0.0,nan,nan,6583.052008841002,4.50443242802295,86.04805574762531,444.5358416577402,107.33582309564682,205.1009948734797,95.09429572047858,6547.183061808907,3.985860304778411,76.29045560473,69.58345904236717,237.03467445605384,8.535874131281851,54.370239775304164,6718.494268031253,0.4999617834394905,nan,240.91433256963847,184.88574916173502,12.735060919271076,18.239223859891208,6731.46692521131,2.4732988316190156,44.868489812395396,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,279.07557822244246,9183922.723725019,74.68363821966899,7516435.800682854,4686.0400398448,0.5584368460293773,nan,526.1156728188495,234.63748527778253,35.93282854211643,34.85292926277844,5873.99601771836,6.240280158807366,134.35803472339245,nan,nan,nan,0.5370967495621941,1.0121220165984008,0.010588419235782996,nan,0.0009781158477433624,nan,0.0030731239707118183
