object_id,ra,dec,z,angdisp,foreground,cluster_member,lensed,Z_dir,Z_dir_e,Z_j19,Z_j19_e,R23,R23_e,mean_vel_disp,sterr_vel_disp,zcluster,name,oiii5007_flux,oiii5007_flux_err,oiii5007_ew,oiii5007_ew_err,oiii5007_centroid,oiii5007_fwhm,oiii5007_vel_disp,oiii4959_flux,oiii4959_flux_err,oiii4959_ew,oiii4959_ew_err,oiii4959_centroid,oiii4959_fwhm,oiii4959_vel_disp,oii3726_flux,oii3726_flux_err,oii3726_ew,oii3726_ew_err,oii3726_centroid,oii3726_fwhm,oii3726_vel_disp,oii3729_flux,oii3729_flux_err,oii3729_ew,oii3729_ew_err,oii3729_centroid,oii3729_fwhm,oii3729_vel_disp,halpha_flux,halpha_flux_err,halpha_ew,halpha_ew_err,halpha_centroid,halpha_fwhm,halpha_vel_disp,hbeta_flux,hbeta_flux_err,hbeta_ew,hbeta_ew_err,hbeta_centroid,hbeta_fwhm,hbeta_vel_disp,hgamma_flux,hgamma_flux_err,hgamma_ew,hgamma_ew_err,hgamma_centroid,hgamma_fwhm,hgamma_vel_disp,hdelta_flux,hdelta_flux_err,hdelta_ew,hdelta_ew_err,hdelta_centroid,hdelta_fwhm,hdelta_vel_disp,hepsilon_flux,hepsilon_flux_err,hepsilon_ew,hepsilon_ew_err,hepsilon_centroid,hepsilon_fwhm,hepsilon_vel_disp,hzeta_flux,hzeta_flux_err,hzeta_ew,hzeta_ew_err,hzeta_centroid,hzeta_fwhm,hzeta_vel_disp,heta_flux,heta_flux_err,heta_ew,heta_ew_err,heta_centroid,heta_fwhm,heta_vel_disp,oiii4363_flux,oiii4363_flux_err,oiii4363_ew,oiii4363_ew_err,oiii4363_centroid,oiii4363_fwhm,oiii4363_vel_disp,neiii_flux,neiii_flux_err,neiii_ew,neiii_ew_err,neiii_centroid,neiii_fwhm,neiii_vel_disp,nii6583_flux,nii6583_flux_err,nii6583_ew,nii6583_ew_err,nii6583_centroid,nii6583_fwhm,nii6583_vel_disp,nii6548_flux,nii6548_flux_err,nii6548_ew,nii6548_ew_err,nii6548_centroid,nii6548_fwhm,nii6548_vel_disp,sii6716_flux,sii6716_flux_err,sii6716_ew,sii6716_ew_err,sii6716_centroid,sii6716_fwhm,sii6716_vel_disp,sii6731_flux,sii6731_flux_err,sii6731_ew,sii6731_ew_err,sii6731_centroid,sii6731_fwhm,sii6731_vel_disp,nev3426_flux,nev3426_flux_err,nev3426_ew,nev3426_ew_err,nev3426_centroid,nev3426_fwhm,nev3426_vel_disp,fevii3760_flux,fevii3760_flux_err,fevii3760_ew,fevii3760_ew_err,fevii3760_centroid,fevii3760_fwhm,fevii3760_vel_disp,heii4686_flux,heii4686_flux_err,heii4686_ew,heii4686_ew_err,heii4686_centroid,heii4686_fwhm,heii4686_vel_disp,hei5876_flux,hei5876_flux_err,hei5876_ew,hei5876_ew_err,hei5876_centroid,hei5876_fwhm,hei5876_vel_disp,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5
17d52m57pt27s8d56m04pt135s,17.882574999999996,8.934481944444444,0.14330768767234847,5.590312931492495,1,0,0,7.885946797681858,0.029755305968397372,nan,nan,2.415921773946541,0.20947131002487715,53.27632514154766,13.786401855927656,0.485,macs0111p08,4443.057418450059,160.92464406954687,25.30904807692024,2.5038257599924196,5006.8331468152455,1.96058521065083,46.56653847721833,1848.3394556153085,212.35129625958052,16.524548251772956,5.266666526398049,4959.357702637165,1.7928335163924587,42.37409083429344,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,4730.63573490585,163.35739259571807,94.73969981981443,6.266327533178606,6562.832013205811,2.357063173597238,43.66118805774778,2604.1393152345427,197.02460556115184,15.354674203858982,3.331554051657597,4861.711034122288,2.191451670285559,54.383911060253006,5142.463349191877,699.9206993080172,192.6500029084853,93.20372070536622,4332.726909553826,9.99923566878981,292.5682705754515,0.0,0.0,nan,nan,4101.73,1.0,22.16567686891332,0.0,0.0,nan,nan,3970.08,1.0,22.900702702093618,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,446.44346507165733,315.997683520469,2.7667257725882792,6.86444813136854,4362.625051783377,2.3598218120140735,65.75604208752682,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,300.3454797012613,655.1943174045051,1.8937516099491334,7.885603000351552,6584.572476751583,0.4999617834394905,nan,0.0,0.0,nan,nan,6547.979964169165,9.99923566878981,193.93267853817915,1106.5231429349053,234.04908405998137,12.556773730088404,4.967095192587544,6717.410722197162,4.2914725815280255,80.2554366607049,937.3039809888343,214.65982477501095,12.763870822878964,5.456238242836367,6730.293131084027,2.384157447985451,43.107676789969545,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,263.14476264877595,231.41260147081368,1.1429106993640665,3.075106776166625,4684.988000756639,2.194428424362938,56.50791977200148,381.7656578181637,92.71932191644896,3.736344770990966,1.972840798300202,5875.726834968253,1.8803883723144164,37.81501508080676,-999.0,-999.0,-999.0,-0.10097303895119428,-0.7321794039197702
17d53m16pt725s8d55m23pt545s,17.887979166666664,8.923206944444443,0.5429460275003011,39.623248459765136,0,0,0,nan,nan,8.127723805962512,0.0009437026146450259,8.19073043143859,0.43015265136038233,65.62203975766576,17.412679724687706,0.485,macs0111p08,5773.866307295344,109.5959900715652,84.653458557867,4.3889171889768805,5006.853964381164,1.9478535376367736,46.21979900362284,2020.9619262739968,119.03169749908747,41.99184551751875,6.862193319984788,4958.937554926615,2.017539116924669,48.57875873593243,2901.5151331809343,230.6581658141681,44.0544513774224,17.640892252393712,3726.082385188345,2.1232011577041874,68.48897829290921,4148.91427842976,296.76011174540207,63.11504489852314,22.696413706535207,3728.832085317472,2.1232011577041874,68.43773305998373,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,1812.4461266847804,81.01897364496654,66.91674142129395,8.579607317274046,4861.308557863765,1.8311341973985693,44.31211995393826,1349.4159152455823,137.99808366316375,136.13623626628242,49.28132509883088,4341.570527984906,3.7339411787459573,107.57856889113835,1067.1704893193817,615109.0495118675,14.406449482718957,33169.606723278426,4102.20932013008,0.5672526503386902,nan,1368.4881353418475,151.73162566549718,53.04881640355058,25.317567410138146,3970.499344107281,1.7318566416556669,50.797505669482426,0.0,0.0,nan,nan,3889.2240098598268,7.711422104178914,251.39469328877678,0.0,0.0,nan,nan,3836.5766911779915,0.4999617834394905,nan,145.08032471328343,1.988873651988935e+122,3.207727963113023,1.5401882003501885e+121,4364.339622198463,0.4999617834394905,nan,4414.7215728215,344.834230529084,61.56320735399034,22.022460349515057,3869.2236528250023,7.9412306116199485,260.3072712787178,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,1203.7953501214417,4311408.405961703,25.188958902257056,575127.1109168372,3424.24799423276,0.5025762470636522,nan,357.03241619304407,0.0,3.653857083576473,0.0,3763.2068257313576,0.4999617834394905,nan,0.0,0.0,nan,nan,4685.1316946480065,3.1025538504357373,82.1229619632489,480.67838726912635,215.85417903497483,32.19193328962075,31.44341788929327,5873.50844278155,3.956078947037801,84.36589329310551,-999.0,-999.0,-999.0,-0.16035286702937668,11.25236344994786
22d57m45pt48s-13d36m58pt283s,22.96263333333333,-13.616189722222222,0.4677393846786393,12.242052181917927,0,0,0,nan,nan,8.048556079397674,0.0023630424972360545,7.169509953522905,0.4662854046395425,72.86212295558123,14.93670319905388,0.206,a209,3912.9091261052026,157.4292314223478,13.279004476333165,1.4592861773623411,5006.821194565476,2.1616973744305716,52.00437145375945,1082.5452662364407,146.86819668736334,3.6489933908352628,1.3735236792270225,4959.021748338122,1.691352139555226,39.52869649922996,4919.041806125133,318.2982313977033,22.457112644647964,7.316399095669611,3726.731818187567,1.9473293160920233,62.08850188087199,3530.5042535265784,273.4028405561537,16.142691184351616,6.284434213205556,3728.928901422188,1.9473293160920233,62.04204565068452,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,1875.302571466107,102.7050807036755,6.565828713434236,1.0313437460194899,4861.425247260381,1.8794001338207889,45.67702616883465,0.0,0.0,nan,nan,4341.077046704658,5.661653534878775,164.78794754748628,874.1022768512112,57785835.40150595,2.2483920421365284,593059.2289532219,4104.321101553386,0.5165658271524323,nan,0.0,0.0,nan,nan,3970.355417791458,3.679002792711192,115.82086042857573,0.0,0.0,nan,nan,3887.225429583968,4.221435324147755,136.27747704827024,0.0,0.0,nan,nan,3837.1809119139916,7.721998251150116,255.26439765975775,199.64349204376532,2.8340721260654965e+25,0.6065821480748651,3.0191195046788378e+23,4362.063753396721,0.4999617834394905,nan,0.0,0.0,nan,nan,3868.651989502595,4.841656737498286,157.65188718028477,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,1181.2570522599337,319.04005397941836,5.6177407682796385,9.66075841985098,3425.6721300316426,2.111769535617926,74.03675642773159,0.0,0.0,nan,nan,3761.2367947119,3.7194583106820795,123.6870335100128,0.0,0.0,nan,nan,4686.561226940371,5.82693147945637,157.17144149645173,0.0,83.43745826306031,nan,nan,5875.62,1.0,15.473706908126772,1.0198070067340266,4.540290029250895,8.28006090679117,1.876756638323115,2.0425293486254152
22d57m55pt32s-13d37m11pt705s,22.96536666666666,-13.619918055555557,0.7342241779195031,16.982169009893163,0,0,0,nan,nan,7.451673320329126,0.0021981026423372498,4.7885365651792755,0.35526075893250947,59.39301454899093,14.791797297853698,0.206,a209,5211.040513823118,152.47400028502145,135.43359618229172,10.823946980330518,5006.831436978444,1.7777986255458917,41.55287545463046,1410.6398224989332,107.60823309383773,163.51681484554754,34.60621675414584,4959.154032380066,0.9702608489100599,17.24886295161129,3690.8257706699333,209.53533048153227,90.56282523875166,25.89690624349618,3726.156713004873,2.0895555319042756,67.27010275515252,5139.523798808006,258.0948737084876,126.36941088895112,31.898480943502673,3729.102023346171,2.0895555319042756,67.21976951657118,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,3226.8793806780695,225.77533474448128,764.8252910935462,153.48183230142575,4861.3747006090025,2.661314202848281,67.24128706804836,856.3587093142487,84.64897290869263,9.324141683541376,3.26423830789991,4340.462691308599,1.240631444567678,30.043422380883392,0.0,50.57317815506448,nan,nan,4101.73,1.0,22.16567686891332,59.60574839154971,0.0,1.2741476491633825,0.0,3968.4732331589066,0.4999617834394905,nan,486.7066763179441,21552.548421936855,8.380998471667805,1678.6477683606433,3889.011286072868,0.4999617834394905,nan,0.0,0.0,nan,nan,3835.4125887754844,4.407218117559336,144.43371682503818,1608.3361697940002,209.79043813182435,17.113709554473864,7.8199077192908435,4363.985992011106,4.373701618291356,125.97119935723495,809.641473908157,86.07115667146535,11.230386487299821,5.4700227062179385,3868.525625807364,0.9886349620351536,22.973896951439258,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,4616.544637701678,260.2859359833993,124.21184108256642,44.4679210979114,3428.8481211371964,4.437623594017971,162.83754378527908,0.0,0.0,nan,nan,3765.02590717712,3.7057865787724658,123.2156669783754,1664.1511979238364,368.19230208213503,103.34185463063662,69.6682096839899,4695.68,9.99923566878981,271.0131455203778,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,0.5796692150123965,-0.0011644416289347606,0.12422707162477836,0.19911648515048877,0.025796458427945645
22d58m08pt31s-13d36m35pt054s,22.968974999999997,-13.609737222222222,0.4161275606415906,22.67086897038117,0,0,0,9.291739128963044,0.03418482743050062,8.170262570064692,0.0006087997016056384,nan,nan,64.01476059536357,14.43583361127863,0.206,a209,5179.490546541292,131.47326445599515,5.195860177368705,0.3602419777709746,5006.841698183244,1.742600214018415,40.57741400256758,1678.42888857451,96.99727312598316,1.55431363122511,0.24920795910563995,4959.123941729769,1.621422890139088,37.547703718456496,1443.2648994018018,322.31613225150016,1.1003487292486227,1.2385618015434599,3725.210601744604,1.93693224665372,61.70765930211496,2590.8273567512497,479.9870359000324,1.9801016107885634,1.844442609028244,3728.7219382734656,1.93693224665372,61.661488028239354,3006.9740301926304,241.01222890329169,3.9190298372462338,0.6016923184704592,6562.475429911504,2.565659275840594,47.88234489921458,0.0,109.81502695699356,nan,nan,4861.33,1.0,18.702211490174054,0.0,99.44537223338044,nan,nan,4340.46,1.0,20.94654063936261,0.0,103.12089061860631,nan,nan,4101.73,1.0,22.16567686891332,1514.289971922728,244.72814256303948,1.0087617529369886,0.7026201419347179,3968.37700205968,2.069887061930021,62.46505598218947,1544.2417009726628,160.24585943356325,1.1229998803920298,0.5267257505433021,3890.1143313417424,1.059931056760739,26.054084887457968,1233.6046763657369,132.37070443236024,0.8165465542422323,0.411605020880686,3829.588444799254,0.9525946741546941,21.446063329397123,796.7525530453274,250.2092028075893,0.7741391728184244,0.8514628207785712,4364.393186584102,3.170310316435305,90.22055882367076,283.13051481468386,inf,0.19994301305418663,inf,3867.735604247107,0.4999617834394905,nan,0.0,0.0,nan,nan,6582.905979538822,5.347856938188378,102.52660296421446,0.0,0.0,nan,nan,6547.682239867898,4.7771724427112,91.87740898503168,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,2785.203655716944,304.25062049537524,2.6724162703869765,1.86013877313496,3424.830799803073,1.2326692495182263,37.703633195364276,4226.86841907549,383.8211381797473,4.034727388699086,1.8013677991201884,3761.1437811071137,4.504220119627124,150.65577424942143,0.0,0.0,nan,nan,4683.6239552761845,9.99923566878981,271.0131455203778,3132.0413623527465,2094.9994856152534,5.212300469428669,7.576858990508869,5877.549545917331,9.99923566878981,216.12712798001303,1.6176750474677017,10.465197387654111,21.783101899835632,2.7541456612359347,3.867149152399509
22d58m14pt595s-13d37m01pt096s,22.970720833333328,-13.616971111111111,0.5792023949795526,18.465640318373758,0,0,0,10.202037804611253,0.06312663283657283,8.08624429963895,3.0288433331072436e-05,10.392691259264305,0.23409917464995803,47.187868196516,12.022142689858047,0.206,a209,18755.092555875683,131.65386677555844,60.05618286779858,1.1514870983589396,5006.838258852791,1.8837014318819636,44.467377277203376,6912.049381009772,135.89340283309082,20.627637928652934,1.125212851180594,4958.936505460823,1.9372792241126093,46.37550689897221,16377.94713157083,219.62440592932643,33.99300265479408,2.2961324075070597,3726.084002860419,1.9032030339330674,60.47001992028298,24216.935895637154,284.97584794729676,50.3560804789414,2.979369606304843,3728.731957548255,1.9032030339330674,60.424774680347134,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,6375.829254527869,138.18884572233736,20.182785551131563,1.2546699809452262,4861.301335198531,1.8548317830822343,44.9829978173898,3223.2480819918683,142.92724995265053,7.330291424514065,1.151244656624187,4340.374026786535,1.7418715881491322,46.783825277216465,1872.2439356576494,122.28812973333174,3.7061672353460495,0.9670450693559237,4102.061990768026,1.4973969924291477,41.085395244846524,0.0,83.87897198324993,nan,nan,3970.08,1.0,22.900702702093618,1030.4140102009326,179.05944762347792,1.474318489602837,1.1594400230897726,3888.1307334714734,2.4945436469468274,78.37900780186172,1183.8605158378898,1548559.0922469047,1.8744123935553725,11470.203905903652,3835.992854529426,0.5379388487883218,nan,46.38245675219312,383.91880340318284,0.08147203270734474,2.365941300322209,4360.697585521511,0.4999617834394905,nan,1565.8362927713595,121.89675480594225,2.302668860838388,0.8210283565881286,3869.0660746544445,1.2620167442318007,34.55558857900667,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3427.202867355303,6.611333158225787,244.2961515870038,0.0,83.3078108863941,nan,nan,3760.0,1.0,24.18021855944889,0.0,0.0,nan,nan,4686.122869016158,4.699578134046698,126.26336537751907,209.4412236211557,307.82230687304565,0.5586622086501125,1.7851719640663875,5875.498167058677,0.4999617834394905,nan,,5.4875151914913936,8.952061287054194,0.6846570368152276,-999.0
22d58m21pt285s-13d37m09pt294s,22.972579166666662,-13.619248333333333,0.43804469066574403,28.07295870747188,0,0,0,nan,nan,8.082353943345385,0.0001062910625473754,8.41464389971876,0.3219004197747253,53.20824241390559,10.036488269017642,0.206,a209,11603.115314992232,139.18057130588772,30.496745979520444,0.999175009798718,5006.858846712436,2.6925461865735247,66.10987692979431,3898.994516900826,144.39349298634338,11.839373256824661,1.2164573747670306,4959.07868424891,2.722504998043466,67.54506125903383,9969.318550271177,543.1938325841414,21.375681299191537,5.867618461649065,3725.8655723686757,2.638049990556276,86.9051547806989,15755.484393171291,806.8935173293017,33.8515044418772,8.71612123492395,3728.8071806387734,2.638049990556276,86.84013008606678,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,4899.424534972115,145.5963521643278,15.896283679379323,1.3548774046391079,4861.387881061448,2.7079614457811862,68.50667622775994,2403.1730050022525,190.21727318058174,4.8049475423303285,1.3471045581756607,4340.262811584085,2.88847828443339,82.19653356911247,0.0,101.91639987457268,nan,nan,4101.73,1.0,22.16567686891332,0.0,0.0,nan,nan,3971.642571203528,5.044937460072064,160.21314221576102,1477.846729783453,55042642.90253701,2.575478072480538,434065.05420571315,3888.2943062710942,0.5284793561735598,nan,1610.0432363590717,274.99015168494867,2.1969311595939125,1.7568128842870283,3834.7463522461944,2.429125187650583,77.2106134037341,1171.8129587275082,6139713.053769413,2.0947419777077916,38481.77603310332,4362.064471147779,0.5692603705741636,nan,2436.496263820646,279.2743462709699,4.411530229477304,2.318027533091759,3867.673465876677,2.3068603031029653,72.3332533995582,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,5459.729563803504,338.50317379843136,7.254087017607207,2.8639811521001453,3425.547614051447,2.757961290506578,99.12981250274001,458.73559475764125,325.8574221519579,0.7218726651445784,2.5241974218082386,3759.3902390501858,0.4999617834394905,nan,134.16131315320666,134.42744648631964,0.2836013946191501,0.8682992967921715,4688.317646981978,0.4999617834394905,nan,73.85429643741261,579.0228372327871,0.32074284109493345,5.468574447206558,5874.369017383444,0.4999617834394905,nan,0.8831765866473196,2.409653733962911,4.266985428343056,0.2267973343349198,0.4847004461755192
24d30m27pt42s-21d55m04pt409s,24.507616666666664,-21.91789138888889,0.8295597724805102,31.977685498244316,0,0,0,9.564325085836998,0.06347458478104111,8.152900155848295,0.0010507897443489112,8.987342383351223,0.7198540713079683,75.49790055541858,19.10953992702929,0.35,macs0138m21,5634.94561120211,115.90587129665693,55.94840761285612,3.143319773956354,5006.851205661996,2.0937484831957276,50.17473898875148,1579.23326838279,116.10185100006997,9.54431889780193,1.9466995910967064,4959.162425747668,1.9349418480464584,46.311145563817774,1654.944670821072,129.80091179811248,6.728981840906431,2.6579959484463496,3726.3331003030353,1.6487136046660285,51.003411680234635,3198.185968036054,207.52890150216993,13.026904331080834,4.249669526484101,3728.8790387276945,1.6487136046660285,50.96524960252967,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,1342.7005452464286,102.42577249630327,8.834416238619196,1.9327272275268101,4861.627751716106,2.1671219528933743,53.71110244796257,0.0,0.0,nan,nan,4341.250119470159,1.376231254756971,34.75463266397377,1552.1368273813293,151.72656646461715,6.835691504984365,2.6572178657519427,4110.500165402287,6.1657540808885605,190.1363162246006,164.78577464105862,185.43751372064628,0.5982434259814172,2.8979523121676998,3970.4051229397205,0.4999617834394905,nan,1140.1125259951568,281.93477592964695,4.779400954904514,5.315200041053659,3898.2061879072,9.99923566878981,326.52642944617054,1242.4823271684675,197.0793033391186,6.959247655828123,5.165108888669555,3835.6812423909723,7.698529902074594,254.48217191366152,3.0541815454370416,221.76720763401437,0.013821022845270318,3.5143877036779148,4364.691117162197,0.4999617834394905,nan,0.0,0.0,nan,nan,3868.21018788752,3.9668121660289164,128.48858765241252,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,781.307965472472,82.67932361998662,3.1318157491961207,2.1071097452644083,3427.3470337236645,1.1884666696881965,35.690098780041275,0.0,0.0,nan,nan,3762.0752953666843,4.933524518096394,165.35459503656926,0.0,0.0,nan,nan,4685.609854285584,4.2462116829648435,113.79129254780987,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,-999.0,-999.0,-999.0,0.10265483177056524,0.06825134734119034
24d30m30pt195s-21d55m03pt284s,24.508387499999998,-21.91757888888889,0.6015831643794081,31.05063770398896,0,0,0,nan,nan,8.117442508971145,0.00026193942558061403,8.46904230505903,0.49901613577742143,68.9123602348763,18.265461915064968,0.35,macs0138m21,4064.454909303934,111.31957017595685,176.6323358597911,13.213752189664946,5006.8397480163185,1.7852449765998026,41.75877596927122,1183.9676760695886,109.21284470800244,22.567904636533868,5.775805266056429,4958.97967596512,1.590801490530053,36.67422530027283,2538.2107197065543,134.97220906600322,29.552691080090046,7.915818246457717,3726.097738006498,1.544100169260885,47.02564321794294,3170.4883011409984,148.7722626299271,36.98944139001292,8.725160529282643,3729.0085662071288,1.544100169260885,46.99045740994522,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,1293.7852016249553,70.07004353899765,26.55686638790537,4.1255505329862325,4861.151005993916,1.6726914294305244,39.784696663247,926.8416082435999,154.71924768738728,11.54973908582595,6.829005506417834,4340.269062940992,2.8489665815088285,81.00148977748053,0.0,0.0,nan,nan,4103.71927736361,3.8943604225829858,118.9050771459104,953.9945537316463,455.6284478956993,19.052561762898275,39.1905641563521,3969.5192930341627,9.99923566878981,319.8627926142355,0.0,70.16337486776804,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3836.205449685883,6.796502382109993,224.39957526952426,0.0,0.0,nan,nan,4366.820801199893,7.676128893113478,223.04155636023688,1169.3072053968642,130.2240695275361,21.66587809233106,11.048862770287432,3869.4378683125806,2.349112705399143,73.79114006508676,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,364.0193087049869,253.56743459247306,26.465902014398136,117.24784979066408,3426.9950507773133,0.4999617834394905,nan,1743.1953253073737,126.107375167154,66.62444036319032,23.69486096755267,3761.319018658984,2.6483084676162356,86.48020761663409,251.86893726110065,1862858.4297398063,5.18914498322316,117423.03446304027,4685.008225170213,0.5007702004218791,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,-999.0,-999.0,-999.0,0.10220636060932226,0.0001424559763818357
24d30m31pt845s-21d55m29pt888s,24.50884583333333,-21.92496888888889,0.8614848083977711,17.361899535732682,0,0,0,7.824739282949823,0.01845186750323162,8.099257890949094,0.0018509872389059863,7.662663686253935,0.4159129123646164,64.75558204867811,16.184506643072623,0.35,macs0138m21,3518.5931131651746,142.7417385940219,136.27443962384146,15.100743031606852,5006.731117576843,1.9753976896598542,46.969534120979546,1442.1941162992832,91.2678053948574,31.040391962702657,5.4512004469172055,4958.3985005280065,1.8073074640154128,42.777427416689314,1884.1003098458768,108.22476072563376,92.8753323368299,26.879033335821656,3725.7399960776816,1.7301759639875525,54.06188676425049,3391.4080739271553,161.7515103490482,167.50588232437343,40.17310095804888,3728.5556508504033,1.7301759639875525,54.02143625602745,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,1335.8664861672576,64.2141709312911,39.333260929504824,5.4235229717512015,4861.026767581713,0.9629000645836262,17.315550259241295,1130.4694825749527,98.4302171696399,97.89492729054122,30.195096471631306,4339.973779867761,3.610772481033092,103.89841006394693,647.2524376692226,63.23655431193412,28.120488537367493,10.979140622262829,4101.421867550754,1.0103036726767527,22.611323413539587,942.4578795557009,71.03114977410212,82.77485845041498,26.843299272754194,3971.1244612761484,2.023889945529285,60.89539346692197,0.0,0.0,nan,nan,3886.5776228820137,9.99923566878981,326.52642944617054,195.4198782307077,70.83747478518589,17.477275079290838,29.65540626195059,3835.0790426757544,2.284837361001597,72.19464769449829,854.0613831829546,173.96721574076116,44.097652594440866,31.413371840935785,4367.613561386206,6.970525477361738,202.35847120700126,765.6320446596909,89.43728209755801,129.63890979053863,69.36673126160476,3868.933397396478,2.5038281157701103,79.10874460125092,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,1511.7834400256888,101.07610309768339,28.98105229605666,12.35282288601477,3424.2320305579556,3.1738353210594936,115.03542216339193,1129.1533475616054,110.32815878642654,178.71541056516247,86.10676303882514,3756.8817350914096,4.274652544378488,142.78198908175415,0.0,0.0,nan,nan,4686.909661111475,0.4999617834394905,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,-999.0,-999.0,-999.0,0.871625770059591,1.013832754565831
