object_id,ra,dec,z,angdisp,foreground,cluster_member,lensed,Z_dir,Z_dir_e,Z_j19,Z_j19_e,R23,R23_e,mean_vel_disp,sterr_vel_disp,zcluster,name,oiii5007_flux,oiii5007_flux_err,oiii5007_ew,oiii5007_ew_err,oiii5007_centroid,oiii5007_fwhm,oiii5007_vel_disp,oiii4959_flux,oiii4959_flux_err,oiii4959_ew,oiii4959_ew_err,oiii4959_centroid,oiii4959_fwhm,oiii4959_vel_disp,oii3726_flux,oii3726_flux_err,oii3726_ew,oii3726_ew_err,oii3726_centroid,oii3726_fwhm,oii3726_vel_disp,oii3729_flux,oii3729_flux_err,oii3729_ew,oii3729_ew_err,oii3729_centroid,oii3729_fwhm,oii3729_vel_disp,halpha_flux,halpha_flux_err,halpha_ew,halpha_ew_err,halpha_centroid,halpha_fwhm,halpha_vel_disp,hbeta_flux,hbeta_flux_err,hbeta_ew,hbeta_ew_err,hbeta_centroid,hbeta_fwhm,hbeta_vel_disp,hgamma_flux,hgamma_flux_err,hgamma_ew,hgamma_ew_err,hgamma_centroid,hgamma_fwhm,hgamma_vel_disp,hdelta_flux,hdelta_flux_err,hdelta_ew,hdelta_ew_err,hdelta_centroid,hdelta_fwhm,hdelta_vel_disp,hepsilon_flux,hepsilon_flux_err,hepsilon_ew,hepsilon_ew_err,hepsilon_centroid,hepsilon_fwhm,hepsilon_vel_disp,hzeta_flux,hzeta_flux_err,hzeta_ew,hzeta_ew_err,hzeta_centroid,hzeta_fwhm,hzeta_vel_disp,heta_flux,heta_flux_err,heta_ew,heta_ew_err,heta_centroid,heta_fwhm,heta_vel_disp,oiii4363_flux,oiii4363_flux_err,oiii4363_ew,oiii4363_ew_err,oiii4363_centroid,oiii4363_fwhm,oiii4363_vel_disp,neiii_flux,neiii_flux_err,neiii_ew,neiii_ew_err,neiii_centroid,neiii_fwhm,neiii_vel_disp,nii6583_flux,nii6583_flux_err,nii6583_ew,nii6583_ew_err,nii6583_centroid,nii6583_fwhm,nii6583_vel_disp,nii6548_flux,nii6548_flux_err,nii6548_ew,nii6548_ew_err,nii6548_centroid,nii6548_fwhm,nii6548_vel_disp,sii6716_flux,sii6716_flux_err,sii6716_ew,sii6716_ew_err,sii6716_centroid,sii6716_fwhm,sii6716_vel_disp,sii6731_flux,sii6731_flux_err,sii6731_ew,sii6731_ew_err,sii6731_centroid,sii6731_fwhm,sii6731_vel_disp,nev3426_flux,nev3426_flux_err,nev3426_ew,nev3426_ew_err,nev3426_centroid,nev3426_fwhm,nev3426_vel_disp,fevii3760_flux,fevii3760_flux_err,fevii3760_ew,fevii3760_ew_err,fevii3760_centroid,fevii3760_fwhm,fevii3760_vel_disp,heii4686_flux,heii4686_flux_err,heii4686_ew,heii4686_ew_err,heii4686_centroid,heii4686_fwhm,heii4686_vel_disp,hei5876_flux,hei5876_flux_err,hei5876_ew,hei5876_ew_err,hei5876_centroid,hei5876_fwhm,hei5876_vel_disp,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,WFC3_F502N,WFC3_F606W,WFC3_F625W,WFC3_F656N,WFC3_F775W,logmstellar,logmstellar_err,Z_dir_gen,Z_dir_gen_err,direct
135d09m06pt42994093s20d53m57pt68874487s,135.15178609470314,20.899357984685366,0.4471455437906884,,,,,,,,,,,,,nan,z2089,3331.9337963564067,176.24196979457835,46.348284826143804,6.696214745120746,5006.868278232798,1.272492033199997,27.020390322745197,72.09132157336792,193.03634707640416,2.09964643929467,15.599393135168631,4958.854586445691,0.4999617834394905,nan,0.0,0.0,nan,nan,3723.7188987537784,9.877484573815611,336.6430582576513,0.0,0.0,nan,nan,3728.9790188540173,3.0970953385953894,103.00539316060437,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,0.0,0.0,nan,nan,4864.746624957369,0.4999617834394905,nan,0.0,0.0,nan,nan,4340.081547666461,4.054042786283393,117.12323596191177,0.0,0.0,nan,nan,4102.74276697238,2.633296636472139,78.7920027277002,0.0,0.0,nan,nan,3970.0381669837357,3.6657928971172735,115.38934179637506,0.0,0.0,nan,nan,3890.097449663862,6.267072156331418,203.8716861646186,939.1040078549591,115.21668349018428,5.352722945893075,3.07036675389715,3836.935174389895,1.0471821300982433,25.852353531044578,447.4594565996798,1774542.4334213918,27.143738805770724,377228.0028012537,4363.224705964889,0.5769210189205873,nan,1379.9106245581838,218.30597825564965,6.534619359406535,4.735653164635108,3868.833218687934,3.6118709526622816,116.60341017099881,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3425.7337271486995,2.273592684458649,80.38268784015528,1518.4620043419839,128.763537004691,15.218728580172465,6.391079637906659,3750.614811140019,2.0154151633097777,63.99185140664459,0.0,0.0,nan,nan,4686.354029236533,3.754714772151112,100.22720894299698,1276.6276637937076,188.8057946100329,63.23518660298449,20.32464297509073,5877.4442504352955,2.5140820329670213,52.31981720603222,nan,0.25522708944200084,0.2640293099255205,0.0036685853687287214,0.3279843053590859,0.0,0.0,0.0,0.0,0.0,6.395321484822089,0.0216,1.031492,1.031492,1.0
135d09m09pt85504789s20d53m38pt48871516s,135.1527375133014,20.894024643099215,0.23562280696017268,,,,,,,,,,,,,nan,z2089,29926.719844983916,236.2116507929588,18.443026515383043,0.3976156977679285,5006.822645336185,7.8122080111624,197.8438727448241,11553.881140523454,272.97429443256317,7.0708092849834925,0.4634701265075499,4959.178901196483,8.64964942758255,221.3341385630556,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,22848.62899206172,1993.9180458337596,10.382104029629543,1.7349685281064329,6564.316105113895,5.233478129464427,100.61071721099324,15625.007255988543,218.05548925801406,9.479611279836401,0.37928183287790407,4862.5380916866225,5.243974280147202,136.1019253046956,8016.780367604704,188.23668349186448,4.95985809952053,0.41220678968654,4341.766025588885,3.7245599281671917,107.29842780324155,5446.426685433526,323.41242475939134,3.4173300224422074,0.8101692231790601,4103.14696208108,6.289036444910262,193.9871815103824,266.7729235017403,4592280710931.131,0.19741757209273772,14629892566.564644,3970.2758610308556,0.4999617834394905,nan,2254.004853439819,288.47131122464606,1.5317056934957047,0.8863267161209332,3889.607550435625,1.6412586731641092,48.59566511604474,0.0,0.0,nan,nan,3825.4,9.99923566878981,331.09476865566154,0.0,0.0,nan,nan,4359.990971193847,9.529030961156398,277.2877152939155,8880.440516731906,406.8922849449893,6.670478016068917,1.4003477312672383,3868.5094317672783,4.155217359147628,134.7827576099979,15960.894890923115,2732.8235392353076,7.365127442315577,2.4069680654452683,6584.9681650258435,5.0403098359272684,96.52448008256789,862.4356720602135,1886.1377201513,0.4095167859985315,1.7188908519162471,6550.326470597308,2.6450183470571673,49.59205387954103,12142.50137560275,2880.9668126536862,9.698332571648647,4.301449907467491,6720.3322717993815,9.99923566878981,189.07053077254085,6441.152853715571,1197.9242647005956,4.527060897204061,1.5710195681091408,6732.470485067218,5.453928507421798,102.30516232561439,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,1000.2198384926551,153.21537555234693,0.5734773129560353,0.2686979018899667,4685.674069949999,2.6453195215502956,69.31139310688592,4237.84088404737,622.9731518031531,3.7582448251342373,1.2012403609954223,5875.202571125801,9.99923566878981,216.12712798001303,nan,24.66905302410013,53.92382549012868,8.656365181625041,14.599303935515099,0.0,0.0,0.0,0.0,0.0,9.470261051629265,0.13474348402981276,1.031492,1.031492,1.0
135d09m10pt92541051s20d53m36pt88870194s,135.153034836252,20.893580194983375,0.23548597208323163,,,,,,,,,,,,,nan,z2089,18151.680724706894,313.69037279627787,13.775785583085408,0.6502710850733473,5006.789952200077,6.666383265819749,168.57066310884397,6095.674080205836,190.72843924800455,4.69223658831887,0.40739084950883997,4958.630675539924,6.16388278061904,157.22165678651749,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,21666.922258793908,1684.7261585255642,12.874313566226736,1.9170580249584377,6564.0269083778885,4.933117595488376,94.72800366407888,12684.825554730372,181.95372603973178,9.900812632196349,0.40719778163881215,4862.317633343186,5.081307760578819,131.80224288752865,5700.082773811393,218.34123691648577,4.429254222181255,0.600510267381039,4341.797403017977,3.947334464112254,113.94432399387586,5135.030957999325,255.5216545329437,3.990166909431242,0.7930452515665746,4102.3906022905585,3.8366959541352754,117.08518829650355,0.0,0.0,nan,nan,3971.1138810505504,0.4999617834394905,nan,2328.4487550909107,338.3198858216622,2.0435638726938468,1.3424069243112757,3889.7388304737556,2.8546268957187904,90.59440669599226,0.0,0.0,nan,nan,3845.4,9.99923566878981,331.09476865566154,1614.7924088290902,358.328022966534,1.1850098542967022,0.9225550331367425,4360.715135444617,4.033951353914538,115.91733494248452,6849.618158328115,357.5140519962396,6.795217434688393,1.6240070120889964,3869.5137404968646,3.8864052097390345,125.7995319636811,12919.707152666604,2433.056782783609,7.467523851211379,2.6842996819618317,6584.689961490067,4.670125041857599,89.29018631841525,999.4056018082916,1658.8386087175231,0.5946506601186424,1.894824721194597,6548.676233542321,2.392258294739279,44.47563928508474,6978.314705978496,1037.3267560273052,7.590937134057409,2.1100048215209863,6718.254077844229,5.906405507924524,111.1668881112106,5417.168619554003,919.6084158793664,5.424517152484583,1.7183248445306587,6732.252872938783,4.91710297769214,92.05731384568755,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,2758.2034128626287,322.6979273337441,2.1209258245857563,0.7591610614710528,4685.090272558877,8.639449674883686,233.96246922913033,4155.839305601697,742.4799317387714,4.9971601675733375,1.9413286458728485,5874.881768156186,9.99923566878981,216.12712798001303,nan,17.70809369712201,38.423032833467595,5.959040265276963,9.175818764388694,0.0,0.0,0.0,0.0,0.0,9.24235154193666,0.17866649936499643,1.031492,1.031492,1.0
135d09m14pt56487688s20d53m44pt28864312s,135.15404579913232,20.895635734199505,0.2353525975037054,,,,,,,,,,,,,nan,z2089,10116.829413987856,262.99245570691204,10.417398808230466,0.7396642981363489,5006.912662824525,6.4484357779479735,162.99700237117122,4291.98563569458,274.346830604313,4.186787273310026,0.7423842795000215,4959.5444170125875,7.800628048062807,199.45762399228255,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,7388.068568621203,646.362021562585,7.047033266110796,1.1808340002303634,6563.181339329654,3.5710041775077177,67.92907797597229,4098.126403019977,173.60473737037486,4.22049775464898,0.5127522237995857,4861.594544075505,3.8025561312790845,97.88074524907049,3121.461574584238,216.93825186628553,3.5591686963949005,0.8756462700636881,4341.469459506084,5.50948942622909,160.28934480690683,828.2449665610236,146.85953522398907,0.918469360183631,0.6508840834431598,4101.23282031608,1.65043742759335,46.390817089140725,0.0,0.0,nan,nan,3969.166034144695,8.901406125189752,284.560948567684,1274.093670312948,167.895114176205,1.7964601399079454,1.0701382117762828,3889.92150470915,1.4012491709399186,39.73683686609257,0.0,0.0,nan,nan,3825.4,9.99923566878981,331.09476865566154,0.0,0.0,nan,nan,4361.815966712454,1.795484257051697,48.24333813014841,0.0,74.5057005276358,nan,nan,3868.75,1.0,23.500516131444996,5474.962787059952,843.6160798057089,5.298311915575621,1.5585644477172143,6583.688514353402,3.577722406501537,67.84848986439633,1254.3373799194783,784.0106372003916,1.271210090481953,1.5254270358195565,6548.364116854211,2.9289220336502355,55.295176600820085,4368.114563016924,1667.8226684620809,6.9696096985264875,4.970509102329734,6725.7327233654,9.99923566878981,189.07053077254085,2753.084400131014,473.27171631982714,4.094961454489156,1.313834014965843,6730.924911516329,4.498459149331592,84.04967727448991,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,2573.538976365352,410.28342477146475,2.7367403759249638,1.334454341268851,4685.819433750552,9.99923566878981,271.0131455203778,3551.9363941739084,778.0913419843179,5.916156159421866,2.8176647430408206,5875.5907358277045,9.99923566878981,216.12712798001303,nan,13.34800002784955,28.956526623694955,4.157545573093857,4.086700290661711,0.0,0.0,0.0,0.0,0.0,8.982720577060242,0.07974524002376238,1.031492,1.031492,1.0
135d09m16pt70598875s20d53m56pt48859839s,135.15464055243186,20.899024610664153,0.22901792673583943,,,,,,,,,,,,,nan,z2089,12891.434756996425,105.07574237184639,29.957692404439353,0.6669548368542627,5006.838874850584,2.3073487170545417,55.90442880552815,4533.954580058914,134.29376902180968,10.746481297437862,0.8831949093011671,4958.811900148667,2.254062736674339,55.00737028839757,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,12686.673731667408,153.37838463382337,51.96859608899871,1.203436138042007,6562.776072654224,2.593620471508475,48.44590309882812,4818.173394480332,130.0531104579251,11.73990778039528,0.9088471715952876,4861.461246152846,2.411261439724757,60.42745605505089,3016.0458631612883,138.7633510878106,5.941052678679072,0.9680666241954606,4340.472572801849,2.22575436850074,61.970994080255686,1158.6861522171082,75172950.21464176,1.5302732184817245,396817.15617240244,4101.105604551481,0.6005326144089776,nan,1926.1259200612703,214.8853311014586,2.5902249812664295,1.2440685605697992,3970.2133076440537,2.1701002578010944,65.86970696949597,0.0,0.0,nan,nan,3889.7487873986342,5.882990666146846,191.21421217731847,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,0.0,0.0,nan,nan,4358.965415422446,3.962408091762842,113.79708768885057,10039.095096349385,399.61242029955895,12.1550916176621,2.218413134139496,3867.398320784036,5.263508518977957,171.66931228182224,0.0,0.0,nan,nan,6583.8510369848445,0.4999617834394905,nan,0.0,0.0,nan,nan,6548.4368803533325,9.99923566878981,193.93267853817915,2065.931753787814,189.24413742066747,8.814074871942378,1.5101053985311392,6716.703498790221,2.8273488579302675,51.92391181653211,1194.8742443279536,309.977970394645,5.05462852824313,2.447417924557456,6730.761332105489,2.08450137126615,37.137735222353996,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,0.0,0.0,nan,nan,4685.022443293783,3.609648003476471,96.21249556406858,1071.0952568430375,165.14846538791426,5.567368716356169,1.8667304115195311,5874.499413441748,2.9165955843213167,61.3482931525792,nan,5.048908440636719,6.022255924203913,0.06497476530093493,0.08312976366080162,0.0,0.0,0.0,0.0,0.0,7.326496124195243,0.0216,1.031492,1.031492,1.0
135d09m28pt05055642s20d53m15pt68823891s,135.15779182122898,20.887691177475688,0.42075109905188945,,,,,,,,,,,,,nan,z2089,5678.090104540839,109.34199896407982,8.225182032524149,0.4326273164992243,5006.861443428379,3.126307399537273,77.4750929384102,526.1708086374168,7139360.990540423,0.664142840337175,25002.500785089036,4958.966248028288,0.5485981824400151,nan,1261.203603595806,202.22553632022462,1.8502838311485588,1.4915805794210861,3728.817905583363,3.7473848887893975,125.78609782336504,1167.5465487071865,203.96235174852671,1.6772602113331379,1.473125247347656,3728.798593677661,3.668366492235008,122.94471185099812,118.46218028440572,357715581.28131,0.18089637691385435,1046142.9632966405,6563.680863086394,0.5053411252756622,nan,357.30011472276294,1802987.6054595541,0.44260929089721546,6404.588936858904,4861.967490020745,0.5169627174191596,nan,0.0,0.0,nan,nan,4340.358041350273,3.967596791284357,114.54815998193651,0.0,70.93172325465228,nan,nan,4101.73,1.0,22.16567686891332,1252.8574477650322,52150921.06708608,1.6565601189715358,297059.5999229896,3969.080550030662,0.5203591809400057,nan,0.0,0.0,nan,nan,3885.5833614902426,3.719971257299187,119.59952720694186,8203.474636477504,216.63498111445574,11.44158951684017,1.4103476706448284,3839.444760471841,4.418142708857624,144.80099226751082,0.0,0.0,nan,nan,4360.547751503622,2.878163301023525,81.45770307156374,0.0,56.906102940747836,nan,nan,3868.75,1.0,23.500516131444996,0.0,0.0,nan,nan,6573.45,0.4999617834394905,nan,1472.5300532164779,302.39509078700263,2.424184217803668,0.9558722614347968,6547.543616670131,5.034620069660516,96.93460296845049,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,2447.2972905014,320.7349364695559,3.362049630887723,2.8186223766210157,3420.32494938191,6.130258211007511,226.3103528682443,1064.3367408056404,110.61514477834957,1.5459082485199083,0.7895417979294401,3761.894327720985,1.6759987345306298,51.56118189393244,0.0,0.0,nan,nan,4682.9713917051995,3.4169411607137863,90.86942912520152,0.0,0.0,nan,nan,5876.572724878746,0.4999617834394905,nan,nan,5.788911322284315,13.882288474456455,4.286916023506851,4.9678173954024105,0.0,0.0,0.0,0.0,0.0,9.038684328497574,0.3720179504332719,1.031492,1.031492,1.0
135d09m40pt25284006s20d53m21pt28761991s,135.16118134445998,20.889246561085816,0.5404366390140505,,,,,,,,,,,,,nan,z2089,5406.854528332823,108.61243441311562,250.96264936407871,13.769978631549225,5006.821374775964,2.1781081507182245,52.44522178557947,204.88081959244053,260.71085472802315,7.920935553809924,27.92939904017965,4962.876520266579,0.4999617834394905,nan,1611.667964703922,218.08355733740459,10.284528542440965,7.016452600236673,3724.767588533355,2.821469266809744,93.38926452622223,361.72103810913677,124.03170181085878,2.314801149225115,3.9905005554186115,3728.827222075535,2.821469266809744,93.31938825221917,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,339.4315166223317,881687.5121427182,4.304552881903077,32056.419490443604,4862.539912008443,0.5550212865717525,nan,0.0,0.0,nan,nan,4335.827875837849,0.4999617834394905,nan,356.9276542275519,120.25660320218441,14.079942087864453,18.904369905700598,4106.589126103707,1.1058012595619837,26.56975690363555,1533.530137225967,116.67332042769294,13.769012334927682,4.503878598926194,3972.471318081614,2.964519956923907,92.3762530558308,1258.5524915977537,1808.873077491024,17.777491240266546,115.58993546737058,3888.71538968285,0.7523563045611927,9.02691629404877,308.0790362971781,130.16058452888,2.787587605188922,5.511298614589931,3835.533067694399,0.4999617834394905,nan,2352.584742205265,408.7004374883727,18.98635031984756,11.574359581885979,4360.270946246671,9.99923566878981,291.0428046557292,1266.716672612988,226.1749435276425,20.26618558125471,16.65982925889813,3860.8973874597527,4.261943306926056,138.34444100904426,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3426.707906890947,1.9654871437720707,68.24844883653616,480.1062622593387,96.70304798804786,8.740756654791273,8.667298165161718,3759.27429749315,0.8699001980570665,17.486709634644356,0.0,0.0,nan,nan,4685.186071376665,3.4908504879437015,92.92011147205987,199.47584630968936,0.0,10.827656533746817,0.0,5874.00863452315,0.4999617834394905,nan,nan,0.4317784952776862,0.29669477803264216,0.5124530559505689,0.8948182399323512,0.0,0.0,0.0,0.0,0.0,8.358836375746739,0.17474375821772714,1.031492,1.031492,1.0
16d22m47pt01172308s-24d38m29pt78582689s,16.379725478634004,-24.641607174134943,0.6857187455461295,,,,,,,,,,,,,0.23,a141,6666.947237481129,188.9563504697348,31.76801566565294,2.459317709344425,5006.815945929303,2.1671337312500487,52.1504537990753,2558.8602459766216,163.74424605090093,19.094521808106954,3.3901985250127784,4958.914120850617,2.2937993292709566,56.07960110919034,4404.1886633466665,194.3296795683197,12.981450368306898,2.884619795661317,3726.394256053893,2.2080976451139476,71.55431934642176,8050.972104615019,312.8418614266677,23.775976996278146,4.643808544261179,3729.1421494563797,2.2080976451139476,71.50078054568145,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,2516.2681913443207,68.26368633625952,21.385212731291638,1.6639279985096864,4861.459337717168,2.6638487410611944,67.3100824638439,0.0,0.0,nan,nan,4339.422995673356,2.859802344518514,81.32932486659753,1706.32081219475,83.14887295638796,8.673623220949986,1.6891478154992854,4101.335320117939,2.2703312007790646,67.03382143863686,0.0,0.0,nan,nan,3970.6722785760257,5.242704389795641,166.6145877063019,513.2644573292564,390484.72290922806,2.088383614949253,7186.124192977954,3889.051476117161,0.5156437311269845,nan,0.0,0.0,nan,nan,3834.3228121000075,4.510691594950442,147.91148615838014,0.0,0.0,nan,nan,4361.369730897106,0.4999617834394905,nan,959.5781939832061,88.35986763877595,3.8447784379974577,1.6222367940609157,3868.3849269363573,2.8058292932359534,89.41271382119798,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,506.06167477036985,82.45151037696922,1.783188862548402,1.847692259212116,3427.0268459225813,2.0569713968709915,71.87487413638917,0.0,0.0,nan,nan,3763.864937645939,7.6803468806790445,258.96712427519833,178.84480843653276,104.40664549670355,1.0411785730669159,1.8585854970085554,4686.487228999006,1.0776081924330512,22.260200848569117,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,,nan,0.7717133193128594,0.599952285088957,1.7548202966075523,0.07581082456480888,0.12974216193152802,10.243548232375884,0.1754228973612865,8.681398813043774,0.055271473483385555,1.031492,1.031492,1.0
16d22m47pt115s-24d38m29pt905s,16.37975416666666,-24.64164027777778,0.6857147588675865,29.81639333389075,0,0,0,nan,nan,8.099349929399096,0.00010920370559425046,8.637096798635163,0.29407095797738186,62.25894707979338,13.625842305941896,0.216,a141,6666.937701804158,188.95682762551866,31.768092378399768,2.4593239665939404,5006.827786961058,2.167138981273607,52.1505948537041,2558.856244060307,163.74461321206235,19.094565827226315,3.390206071245451,4958.925848588378,2.2938045690925257,56.07974236959895,4422.73157519828,195.34483248853306,13.043009232536615,2.9011986128973906,3726.406876265084,2.21764512470556,71.89819387595077,8084.692609569527,315.0155864463547,23.888178778920448,4.678510154564086,3729.1533450322354,2.21764512470556,71.84439777935349,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,2516.264276911492,68.26383589966726,21.38526608453025,1.6639317084718106,4861.470834998821,2.6638554883557592,67.3102656003058,0.0,0.0,nan,nan,4339.417783731316,2.8201320589540266,80.12871081015172,1706.3163432902827,83.14876523113037,8.67364669120273,1.6891457113390607,4101.34501974846,2.270337796206963,67.0340366325434,0.0,0.0,nan,nan,3970.665173071819,5.241273865608774,166.56829995635442,543.2635813513327,938837.910772022,2.2104584122476365,17277.51540674541,3889.0613189007,0.5008722331421104,nan,0.0,0.0,nan,nan,3834.333072302312,4.50515091680098,147.7253137240161,0.0,0.0,nan,nan,4361.423255752905,0.4999617834394905,nan,959.5901499029246,88.35829210953784,3.8448531547578875,1.6222098010105763,3868.3940541029892,2.8059175328402066,89.41571236012969,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,506.0004759737856,82.446342986128,1.7829785059170005,1.8475689750646014,3427.0349197068304,2.0565273130951893,71.85732428494377,0.0,0.0,nan,nan,3763.866270700283,7.690561854418817,259.314437489749,177.231124605289,105.10680288478498,1.0279974433793255,1.8641745451890528,4686.498090114429,1.0715908649408057,22.04471982360548,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,-999.0,,-999.0,0.7394553266049951,0.5819663785168513,,,,,,8.663183685474916,0.05431720333729355,1.031492,1.031492,1.0
16d22m51pt19268571s-24d38m24pt38599595s,16.380886857140663,-24.640107221096084,0.20275376312663207,,,,,,,,,,,,,0.23,a141,7363.118265889348,121.39766444418991,3.838516560565767,0.17286155009348825,5006.841925157468,2.5106062495830987,61.306256316961814,2883.2861761605154,164.55653721909815,1.4455828223854972,0.22891241951468397,4958.899364196306,3.6570140883073834,92.15054998311959,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,27308.265841786128,742.838600870024,20.702408265671025,1.0786713625647812,6562.743393309024,2.3733359800792093,43.9916654902272,9613.489945051624,141.59604926462316,5.116481159671771,0.2161583190199537,4861.179766271108,2.1850804655661364,54.207806447680156,3134.500430958882,179.1690555865304,1.299157846850201,0.2629910989243283,4340.573440224777,1.8206772129709305,49.29763772754473,127.40413584149226,0.0,0.04580040104946071,0.0,4101.211984749827,0.4999617834394905,nan,0.0,0.0,nan,nan,3969.9430018161293,0.4999617834394905,nan,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,3844.0196122366574,668.2266110621993,1.556955253300263,0.9477512689774257,4364.825275438832,9.99923566878981,291.0428046557292,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,4360.23403231158,2365.367105046745,2.484573439748534,2.57324200732816,6583.448612516812,1.667369580057196,29.264336501137205,0.0,0.0,nan,nan,6547.9481924549555,0.4999617834394905,nan,6187.183561775485,494.48373498731405,4.9881097124930465,0.7456498360338636,6716.460213245444,2.416259619414684,43.83612410080306,4125.248122110975,633.5892438551285,3.229365596655409,0.9257254252660804,6730.8076845581245,2.259189631223348,40.62850759300164,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,970.6771481404622,160.75442781832345,0.42341412298028375,0.2145481276795224,4684.894396503606,3.742728299884545,99.89570519006845,1226.3417005443298,117.68401862787479,0.858205469908948,0.1790410601746346,5875.903645627731,3.219453877993922,68.08873471346116,nan,,nan,1.723920120838622,1.2337276001019553,17.21932026310055,0.676517348733481,1.140394213149474,104.86162638494815,1.5714662847281045,8.075119040478203,0.0725572069761155,1.031492,1.031492,1.0
