ra dec z name
38.06689166666666 -44.349562222222225 0.3112150822270707 rxj0232m44
38.070229166666664 -44.35295611111111 0.40293015396403087 rxj0232m44
34.57834583333333 -31.695635 0.61583971028766 rxj0218m31
7.059145833333333 -75.63322277777777 0.23106158930052478 macs0028m75
7.029020833333333 -75.632875 0.5657121341241902 macs0028m75
